CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,AQI,Timestamp
660.9,0.84,10.8,147.34,10.73,24.17,24.73,2.31,4,2023-07-21 11:00:00
734.33,0.89,14.74,141.62,10.13,24.56,25.14,2.5,4,2023-07-21 12:00:00
1121.52,1.62,37.01,108.72,7.99,24.8,25.7,4.43,3,2023-07-21 13:00:00
1588.82,0.7,60.32,67.95,6.26,26.04,27.65,7.41,3,2023-07-21 14:00:00
1695.63,0.0,63.75,48.64,5.72,27.13,29.45,8.61,3,2023-07-21 15:00:00
1615.52,0.0,58.26,42.56,5.07,27.43,30.35,8.36,3,2023-07-21 16:00:00
1441.96,0.0,51.41,38.62,4.35,27.07,30.42,7.28,3,2023-07-21 17:00:00
1348.5,0.01,48.67,32.54,3.99,26.76,30.27,6.02,3,2023-07-21 18:00:00
1241.68,0.01,43.18,30.76,3.81,25.42,28.63,4.88,3,2023-07-21 19:00:00
1028.06,0.0,31.53,37.55,3.7,22.6,25.17,3.96,2,2023-07-21 20:00:00
781.06,0.0,17.99,50.78,3.67,18.69,20.59,3.36,2,2023-07-21 21:00:00
694.27,0.0,13.37,44.7,2.89,15.75,17.37,3.13,2,2023-07-21 22:00:00
734.33,0.01,14.74,26.82,2.56,15.67,17.53,4.24,2,2023-07-21 23:00:00
787.73,0.07,17.65,16.81,2.98,17.32,19.47,6.52,2,2023-07-22 00:00:00
907.9,0.95,24.68,7.96,3.49,19.83,22.28,9.25,2,2023-07-22 01:00:00
1535.42,23.02,30.16,2.84,4.11,25.53,28.83,8.99,3,2023-07-22 02:00:00
2696.99,63.48,43.87,7.24,5.6,33.29,37.23,7.85,3,2023-07-22 03:00:00
1041.41,5.09,26.39,82.97,9.54,22.15,23.88,4.75,2,2023-07-22 04:00:00
741.0,1.59,13.19,114.44,7.75,19.49,20.9,4.37,3,2023-07-22 05:00:00
567.44,0.63,6.94,111.58,6.68,17.27,18.42,3.96,3,2023-07-22 06:00:00
460.62,0.36,4.37,101.57,6.14,13.48,14.11,2.22,3,2023-07-22 07:00:00
453.95,0.43,4.97,100.14,6.74,12.3,12.68,1.47,3,2023-07-22 08:00:00
473.98,0.58,6.43,95.84,7.33,10.79,11.09,1.35,2,2023-07-22 09:00:00
507.35,0.63,7.71,88.69,7.39,9.5,9.79,1.46,2,2023-07-22 10:00:00
527.38,0.47,8.23,82.25,6.38,8.62,8.9,1.61,2,2023-07-22 11:00:00
547.41,0.26,8.83,79.39,5.13,7.2,7.46,1.57,2,2023-07-22 12:00:00
620.84,0.35,13.37,73.67,4.17,6.69,7.08,2.18,2,2023-07-22 13:00:00
694.27,0.16,18.16,62.94,4.17,7.07,7.73,3.04,2,2023-07-22 14:00:00
714.3,0.0,19.19,56.51,4.89,7.27,8.16,3.32,1,2023-07-22 15:00:00
707.63,0.0,18.51,55.07,5.72,7.46,8.53,3.39,1,2023-07-22 16:00:00
714.3,0.0,18.68,54.36,6.79,7.75,8.89,3.29,1,2023-07-22 17:00:00
767.71,0.0,21.25,50.07,8.23,8.49,9.7,3.32,1,2023-07-22 18:00:00
814.44,0.0,22.96,44.7,8.82,9.11,10.33,3.29,1,2023-07-22 19:00:00
814.44,0.0,20.91,39.7,7.03,9.26,10.53,3.36,1,2023-07-22 20:00:00
707.63,0.0,15.77,38.27,4.83,8.46,9.73,3.32,1,2023-07-22 21:00:00
600.81,0.0,11.14,37.91,3.58,7.48,8.74,3.23,1,2023-07-22 22:00:00
547.41,0.0,8.83,36.12,3.49,6.87,8.06,3.17,1,2023-07-22 23:00:00
534.06,0.0,8.57,33.97,3.93,6.57,7.67,3.2,1,2023-07-23 00:00:00
560.76,0.01,10.54,32.54,4.41,6.55,7.64,3.32,1,2023-07-23 01:00:00
720.98,1.31,18.68,30.4,5.84,7.18,8.42,3.58,1,2023-07-23 02:00:00
934.6,6.09,25.7,41.48,9.78,8.36,9.65,3.77,1,2023-07-23 03:00:00
827.79,4.69,20.05,79.39,16.69,9.47,10.49,3.01,2,2023-07-23 04:00:00
827.79,3.05,17.14,125.89,21.22,14.57,15.69,3.2,3,2023-07-23 05:00:00
814.44,1.44,12.0,191.69,26.46,24.83,26.1,3.32,5,2023-07-23 06:00:00
827.79,0.73,9.08,243.19,29.56,36.49,37.88,3.39,5,2023-07-23 07:00:00
787.73,0.61,10.02,214.58,25.03,32.54,33.81,3.36,5,2023-07-23 08:00:00
687.6,0.5,12.0,143.05,15.74,18.15,19.04,2.91,4,2023-07-23 09:00:00
614.17,0.7,12.68,103.0,11.32,10.14,10.8,2.56,3,2023-07-23 10:00:00
600.81,1.3,12.34,103.0,11.92,8.85,9.48,2.66,3,2023-07-23 11:00:00
634.19,1.73,14.57,107.29,12.76,9.24,9.9,2.94,3,2023-07-23 12:00:00
1976.01,20.56,76.77,41.84,12.64,15.56,17.19,10.77,3,2023-07-23 13:00:00
3898.62,73.31,126.12,2.95,16.45,26.67,29.95,25.08,3,2023-07-23 14:00:00
4806.52,110.86,145.32,0.01,19.31,37.58,42.28,39.01,3,2023-07-23 15:00:00
5233.76,123.38,156.28,0.0,20.27,45.25,51.1,52.18,4,2023-07-23 16:00:00
5874.63,146.63,161.77,0.0,22.41,54.49,61.46,64.85,4,2023-07-23 17:00:00
6835.94,182.39,164.51,0.0,25.03,64.55,72.3,78.02,4,2023-07-23 18:00:00
7583.62,212.79,161.77,0.0,26.7,72.96,80.97,88.16,4,2023-07-23 19:00:00
7904.05,227.09,145.32,0.0,25.03,78.2,86.34,90.18,5,2023-07-23 20:00:00
6942.75,196.7,113.79,0.0,17.64,74.16,82.48,71.94,4,2023-07-23 21:00:00
5126.95,130.53,80.88,0.0,9.3,58.39,66.0,32.93,4,2023-07-23 22:00:00
3578.19,78.68,59.63,0.0,6.08,42.29,48.63,14.31,3,2023-07-23 23:00:00
2403.26,38.89,48.67,0.0,5.66,30.54,35.24,8.36,3,2023-07-24 00:00:00
961.3,0.25,33.59,25.75,7.75,14.66,17.06,4.69,2,2023-07-24 01:00:00
881.2,1.87,30.16,29.68,9.42,12.29,14.65,5.19,2,2023-07-24 02:00:00
1161.58,9.95,37.01,34.33,13.59,13.33,15.9,6.52,2,2023-07-24 03:00:00
1241.68,9.95,40.1,69.38,23.6,15.03,17.53,6.65,2,2023-07-24 04:00:00
1335.14,7.1,43.18,121.59,33.38,21.96,24.66,7.09,3,2023-07-24 05:00:00
1268.39,3.91,36.67,194.55,40.05,35.24,37.93,6.52,5,2023-07-24 06:00:00
700.95,1.17,14.05,188.83,25.99,31.31,32.82,2.94,5,2023-07-24 07:00:00
587.46,0.66,10.8,174.52,19.79,26.88,28.04,2.6,4,2023-07-24 08:00:00
627.52,0.49,14.91,170.23,24.56,27.55,28.75,2.88,4,2023-07-24 09:00:00
687.6,0.64,19.19,165.94,30.52,28.52,29.78,3.2,4,2023-07-24 10:00:00
707.63,1.01,19.54,174.52,31.95,30.04,31.33,3.26,4,2023-07-24 11:00:00
707.63,1.08,20.05,178.81,29.33,30.1,31.39,3.36,4,2023-07-24 12:00:00
2296.45,17.21,102.82,63.66,19.79,36.79,39.17,9.63,3,2023-07-24 13:00:00
4219.06,74.21,130.24,2.79,12.64,47.81,52.01,16.72,3,2023-07-24 14:00:00
4966.74,109.08,112.41,0.01,9.78,54.43,60.22,20.01,4,2023-07-24 15:00:00
5554.2,128.75,113.79,0.0,11.92,61.94,69.22,29.89,4,2023-07-24 16:00:00
6195.07,151.99,124.75,0.0,16.45,71.51,80.27,46.61,4,2023-07-24 17:00:00
6729.13,171.66,131.61,0.0,19.79,80.12,89.76,60.8,5,2023-07-24 18:00:00
6729.13,177.03,128.87,0.0,21.22,82.81,92.29,69.92,5,2023-07-24 19:00:00
6835.94,180.6,122.01,0.0,21.22,87.26,96.79,69.92,5,2023-07-24 20:00:00
6408.69,150.2,102.82,0.0,15.97,84.05,93.58,47.62,5,2023-07-24 21:00:00
4539.49,75.1,76.09,0.0,6.44,64.28,72.7,12.29,4,2023-07-24 22:00:00
3471.37,47.39,54.15,0.0,4.05,55.69,63.9,9.37,4,2023-07-24 23:00:00
2883.91,37.55,41.47,0.0,4.77,51.13,59.33,14.06,4,2023-07-25 00:00:00
2643.59,40.23,35.99,0.03,6.56,49.45,57.88,20.52,3,2023-07-25 01:00:00
3284.45,77.78,32.9,0.42,7.45,53.79,62.93,16.97,4,2023-07-25 02:00:00
4753.11,151.99,38.39,0.56,8.58,62.19,71.86,10.89,4,2023-07-25 03:00:00
1522.06,8.27,58.95,19.13,20.27,37.57,42.27,7.41,3,2023-07-25 04:00:00
1335.14,5.36,49.35,38.27,23.6,37.5,41.94,7.54,3,2023-07-25 05:00:00
1295.09,4.86,42.84,63.66,27.18,38.81,43.25,8.11,3,2023-07-25 06:00:00
894.55,1.69,24.68,105.86,30.04,36.54,39.66,5.76,3,2023-07-25 07:00:00
767.71,0.75,20.73,115.87,31.95,34.94,37.25,4.56,3,2023-07-25 08:00:00
807.76,0.36,25.02,111.58,38.15,35.18,37.2,4.24,3,2023-07-25 09:00:00
894.55,0.88,30.5,110.15,39.1,37.79,39.75,4.05,3,2023-07-25 10:00:00
894.55,1.73,30.16,125.89,32.9,41.34,43.25,3.93,3,2023-07-25 11:00:00
881.2,1.77,29.82,140.19,26.94,43.39,45.23,3.96,4,2023-07-25 12:00:00
1361.85,2.54,58.26,111.58,17.88,47.39,49.64,6.71,3,2023-07-25 13:00:00
1815.8,0.91,84.31,67.95,10.73,51.28,54.27,9.63,4,2023-07-25 14:00:00
1762.39,0.0,76.09,52.21,7.51,52.55,56.08,9.5,4,2023-07-25 15:00:00
2189.64,3.27,91.85,13.77,6.02,57.51,62.19,8.99,4,2023-07-25 16:00:00
2830.51,25.48,89.11,0.02,5.36,64.85,70.94,10.13,4,2023-07-25 17:00:00
3337.86,51.41,76.09,0.0,5.36,70.09,77.16,12.92,4,2023-07-25 18:00:00
3578.19,68.84,71.29,0.0,6.79,72.34,79.66,22.8,4,2023-07-25 19:00:00
3738.4,76.0,74.03,0.0,9.18,74.73,82.07,36.48,4,2023-07-25 20:00:00
3952.03,81.36,78.83,0.0,11.68,80.13,87.65,49.14,5,2023-07-25 21:00:00
4219.06,83.15,82.94,0.0,13.71,86.64,94.48,59.78,5,2023-07-25 22:00:00
4379.27,82.25,85.68,0.0,15.5,93.85,102.07,68.9,5,2023-07-25 23:00:00
4539.49,80.47,89.11,0.0,17.17,102.1,110.88,78.02,5,2023-07-26 00:00:00
4592.9,79.57,84.31,0.06,17.17,108.36,117.91,79.04,5,2023-07-26 01:00:00
5233.76,113.55,73.34,1.34,14.9,116.03,126.51,58.26,5,2023-07-26 02:00:00
6568.91,169.87,71.29,3.13,10.97,123.91,134.58,24.32,5,2023-07-26 03:00:00
1535.42,3.91,45.93,101.57,41.96,68.77,72.7,4.88,4,2023-07-26 04:00:00
1161.58,1.69,31.53,125.89,38.15,53.68,56.94,4.24,4,2023-07-26 05:00:00
1028.06,0.57,25.02,134.47,34.81,49.67,52.65,4.24,3,2023-07-26 06:00:00
907.9,0.23,18.85,-9999.0,28.13,45.23,47.9,4.05,4,2023-07-26 07:00:00
854.49,0.39,15.42,137.33,23.37,42.19,44.48,3.89,3,2023-07-26 08:00:00
867.84,0.49,14.05,144.48,21.46,41.15,43.12,3.7,4,2023-07-26 09:00:00
907.9,0.59,16.28,147.34,22.89,41.41,43.17,3.77,4,2023-07-26 10:00:00
1028.06,0.7,22.28,141.62,25.51,42.06,43.77,4.12,4,2023-07-26 11:00:00
1188.28,0.78,31.19,127.32,25.75,41.62,43.28,4.56,3,2023-07-26 12:00:00
1708.98,1.56,61.01,82.97,19.55,43.09,45.14,5.95,3,2023-07-26 13:00:00
2216.34,0.84,85.0,35.05,12.52,45.64,48.35,6.9,3,2023-07-26 14:00:00
2296.45,0.5,82.94,13.77,8.94,46.99,50.3,6.84,3,2023-07-26 15:00:00
2029.42,0.45,65.12,12.7,6.85,47.13,50.79,6.52,3,2023-07-26 16:00:00
1869.2,0.62,56.21,11.0,5.72,47.68,51.73,6.46,3,2023-07-26 17:00:00
1922.61,2.46,58.95,4.38,5.36,48.11,52.53,6.71,3,2023-07-26 18:00:00
2029.42,8.05,57.58,0.49,4.83,48.22,52.91,6.71,3,2023-07-26 19:00:00
2029.42,11.51,51.41,0.03,4.17,47.83,52.8,6.84,3,2023-07-26 20:00:00
1815.8,8.72,43.87,0.07,3.76,46.8,51.95,7.16,3,2023-07-26 21:00:00
1602.17,5.98,37.01,0.12,3.67,45.88,51.09,7.47,3,2023-07-26 22:00:00
1441.96,4.58,30.85,0.23,3.78,45.42,50.65,7.92,3,2023-07-26 23:00:00
1335.14,5.2,26.39,0.25,4.05,44.95,49.66,8.61,3,2023-07-27 00:00:00
1375.2,10.95,23.99,0.14,4.53,45.08,49.66,8.61,3,2023-07-27 01:00:00
1842.5,31.74,26.73,1.86,5.36,46.82,51.89,8.04,3,2023-07-27 02:00:00
2670.29,59.01,41.13,7.24,6.62,49.67,54.82,7.73,3,2023-07-27 03:00:00
1161.58,5.76,30.16,80.11,14.66,30.82,32.85,4.31,3,2023-07-27 04:00:00
894.55,1.96,18.85,104.43,14.66,24.06,25.43,3.77,3,2023-07-27 05:00:00
747.68,0.64,14.22,101.57,14.9,20.15,21.27,3.8,3,2023-07-27 06:00:00
614.17,0.34,10.02,90.84,12.52,14.55,15.31,2.98,2,2023-07-27 07:00:00
620.84,0.66,9.25,100.14,12.28,16.53,17.21,2.75,3,2023-07-27 08:00:00
680.92,0.92,9.85,118.73,13.11,22.34,23.02,2.82,3,2023-07-27 09:00:00
734.33,1.12,11.48,133.04,15.74,26.55,27.25,2.88,3,2023-07-27 10:00:00
794.41,1.27,14.22,141.62,19.31,28.44,29.17,3.04,4,2023-07-27 11:00:00
894.55,1.44,19.54,143.05,22.89,29.86,30.64,3.26,4,2023-07-27 12:00:00
2002.72,6.98,76.77,76.53,20.5,36.43,37.96,6.84,3,2023-07-27 13:00:00
3417.97,21.68,127.49,8.67,14.66,46.59,49.5,10.13,3,2023-07-27 14:00:00
4005.43,44.26,117.9,0.01,10.97,54.56,58.75,10.64,4,2023-07-27 15:00:00
3685.0,44.7,97.33,0.0,8.11,56.87,61.92,10.89,4,2023-07-27 16:00:00
3231.05,36.21,80.88,0.0,6.26,55.59,61.18,10.13,4,2023-07-27 17:00:00
2990.72,33.08,71.97,0.0,5.36,53.48,59.42,9.25,4,2023-07-27 18:00:00
2616.88,25.48,65.8,0.0,4.77,49.97,55.44,7.79,3,2023-07-27 19:00:00
2216.34,13.3,60.32,0.12,4.77,47.26,51.94,6.78,3,2023-07-27 20:00:00
1869.2,1.82,52.09,6.26,5.25,45.61,49.56,6.14,3,2023-07-27 21:00:00
1815.8,0.13,40.44,12.16,5.48,47.26,50.87,6.33,3,2023-07-27 22:00:00
1815.8,0.32,33.93,7.33,5.25,49.46,53.2,7.6,3,2023-07-27 23:00:00
1695.63,1.17,30.16,3.58,5.84,49.44,53.27,9.5,3,2023-07-28 00:00:00
1682.28,5.64,30.85,0.69,6.5,49.0,53.18,11.91,3,2023-07-28 01:00:00
2216.34,26.6,37.36,0.99,7.15,50.57,55.42,10.39,4,2023-07-28 02:00:00
3097.53,54.09,52.09,3.44,8.34,55.34,60.52,9.63,4,2023-07-28 03:00:00
1388.55,4.47,40.78,72.96,30.28,41.04,43.12,3.61,3,2023-07-28 04:00:00
1241.68,3.8,31.53,118.73,35.76,42.91,44.58,2.91,3,2023-07-28 05:00:00
1214.98,2.46,22.62,188.83,37.67,53.46,55.07,2.82,5,2023-07-28 06:00:00
1188.28,1.09,14.05,260.35,36.24,68.11,69.73,2.91,5,2023-07-28 07:00:00
1268.39,0.85,14.57,283.24,38.15,75.6,77.32,3.36,5,2023-07-28 08:00:00
1335.14,0.92,18.68,248.91,37.19,67.2,68.75,3.61,5,2023-07-28 09:00:00
1321.79,1.22,22.96,197.41,34.33,54.37,55.63,3.67,5,2023-07-28 10:00:00
1268.39,1.58,24.68,167.37,31.95,46.11,47.23,3.7,4,2023-07-28 11:00:00
1255.04,1.69,27.76,148.77,27.42,41.3,42.37,3.99,4,2023-07-28 12:00:00
2162.93,6.31,78.14,72.96,18.6,43.73,45.45,6.46,3,2023-07-28 13:00:00
3391.27,19.0,119.27,7.51,11.92,50.65,53.7,8.49,4,2023-07-28 14:00:00
3738.4,36.21,111.04,0.01,9.06,54.78,58.98,8.74,4,2023-07-28 15:00:00
3791.81,43.36,98.71,0.0,7.27,56.38,61.44,8.99,4,2023-07-28 16:00:00
3791.81,41.57,90.48,0.0,6.14,56.82,62.49,8.36,4,2023-07-28 17:00:00
3631.59,34.42,85.68,0.0,5.6,55.2,60.97,7.66,4,2023-07-28 18:00:00
2777.1,11.73,80.88,0.21,5.54,48.38,53.09,6.14,3,2023-07-28 19:00:00
2162.93,1.62,65.12,5.99,5.19,42.87,46.8,4.81,3,2023-07-28 20:00:00
1455.31,0.0,35.3,28.97,5.07,36.0,38.84,3.89,3,2023-07-28 21:00:00
1121.52,0.0,19.88,33.97,3.81,31.86,34.07,3.86,3,2023-07-28 22:00:00
1108.17,0.01,17.82,22.53,2.86,31.64,33.95,5.19,3,2023-07-28 23:00:00
1148.22,0.12,19.71,13.59,3.25,32.23,34.74,7.98,3,2023-07-29 00:00:00
1281.74,1.54,25.02,4.87,4.23,32.98,35.75,10.77,3,2023-07-29 01:00:00
1695.63,17.43,28.45,4.87,5.25,35.46,38.74,9.37,3,2023-07-29 02:00:00
2510.07,39.34,44.55,14.13,6.38,41.16,44.93,8.23,3,2023-07-29 03:00:00
1148.22,4.75,24.33,98.71,12.16,23.68,25.23,3.36,2,2023-07-29 04:00:00
867.84,2.01,13.19,137.33,10.97,20.13,21.39,3.07,3,2023-07-29 05:00:00
714.3,0.86,7.03,158.79,10.85,20.5,21.61,3.29,4,2023-07-29 06:00:00
607.49,0.47,3.81,145.91,8.7,16.95,17.71,2.6,4,2023-07-29 07:00:00
620.84,0.47,3.98,140.19,8.82,16.82,17.48,2.37,4,2023-07-29 08:00:00
674.25,0.52,5.1,141.62,10.37,18.79,19.42,2.47,4,2023-07-29 09:00:00
754.36,0.68,7.71,150.2,14.31,21.91,22.58,2.82,4,2023-07-29 10:00:00
881.2,0.92,12.34,161.65,20.03,25.94,26.72,3.39,4,2023-07-29 11:00:00
1041.41,1.1,19.71,164.51,24.32,29.77,30.67,3.96,4,2023-07-29 12:00:00
2002.72,3.91,69.23,107.29,20.5,37.57,39.18,7.03,3,2023-07-29 13:00:00
3070.83,4.19,126.12,25.03,14.19,46.63,49.36,8.99,3,2023-07-29 14:00:00
3044.13,7.82,124.75,1.01,9.06,50.21,53.76,9.12,4,2023-07-29 15:00:00
2696.99,11.06,98.71,0.31,5.84,50.4,54.47,8.87,4,2023-07-29 16:00:00
2910.61,19.0,89.11,0.02,5.3,53.92,58.59,8.04,4,2023-07-29 17:00:00
3738.4,29.06,98.71,0.0,5.72,61.17,66.49,7.98,4,2023-07-29 18:00:00
4325.87,38.0,97.33,0.0,4.95,65.93,71.52,7.79,4,2023-07-29 19:00:00
4432.68,45.6,79.51,0.0,3.81,67.51,73.29,8.74,4,2023-07-29 20:00:00
4272.46,47.39,63.06,0.0,3.46,69.21,75.31,11.91,4,2023-07-29 21:00:00
4005.43,42.47,55.52,0.0,3.7,72.08,78.35,19.25,4,2023-07-29 22:00:00
3791.81,36.21,52.78,0.0,4.35,77.84,84.21,26.09,5,2023-07-29 23:00:00
3631.59,32.19,50.72,0.0,5.36,83.54,90.04,31.92,5,2023-07-30 00:00:00
3578.19,33.08,48.67,0.08,6.2,87.19,93.85,32.17,5,2023-07-30 01:00:00
3791.81,46.49,46.61,2.57,5.3,89.83,96.63,17.73,5,2023-07-30 02:00:00
4272.46,63.48,61.69,11.98,4.95,86.58,93.06,10.64,5,2023-07-30 03:00:00
1308.44,2.99,21.76,127.32,13.23,36.66,39.34,7.66,3,2023-07-30 04:00:00
988.01,1.41,11.48,165.94,13.95,30.17,32.37,7.54,4,2023-07-30 05:00:00
881.2,0.75,7.03,191.69,13.59,31.17,33.21,7.47,5,2023-07-30 06:00:00
747.68,0.5,4.5,178.81,10.25,27.34,28.91,5.76,4,2023-07-30 07:00:00
720.98,0.5,4.37,174.52,9.3,27.08,28.44,4.81,4,2023-07-30 08:00:00
734.33,0.54,5.06,183.11,10.13,29.35,30.71,4.56,5,2023-07-30 09:00:00
747.68,0.55,5.57,185.97,9.89,31.09,32.51,4.56,5,2023-07-30 10:00:00
761.03,0.59,6.68,183.11,9.89,32.19,33.65,4.56,5,2023-07-30 11:00:00
794.41,0.64,9.42,177.38,10.61,32.87,34.39,4.69,4,2023-07-30 12:00:00
2082.82,9.05,83.63,76.53,9.3,39.95,42.34,10.51,3,2023-07-30 13:00:00
3578.19,35.32,127.49,5.1,7.87,49.97,53.78,18.24,3,2023-07-30 14:00:00
4112.24,64.37,116.53,0.0,8.34,56.63,61.75,27.87,4,2023-07-30 15:00:00
4699.71,91.2,120.64,0.0,11.32,63.93,70.25,41.04,4,2023-07-30 16:00:00
5500.79,116.23,137.09,0.0,15.02,73.31,80.64,54.72,4,2023-07-30 17:00:00
6034.85,132.32,150.8,0.0,17.17,81.29,89.0,64.85,5,2023-07-30 18:00:00
6195.07,134.11,153.54,0.0,17.64,83.75,91.12,71.94,5,2023-07-30 19:00:00
6408.69,139.47,161.77,0.0,19.79,88.17,95.43,82.08,5,2023-07-30 20:00:00
6622.31,135.9,175.48,0.0,23.13,94.48,102.25,94.23,5,2023-07-30 21:00:00
6301.88,118.02,175.48,0.0,24.32,95.9,104.14,100.31,5,2023-07-30 22:00:00
5714.42,99.24,164.51,0.0,24.08,94.18,102.72,104.37,5,2023-07-30 23:00:00
5073.55,83.15,149.43,0.0,24.08,91.62,100.34,108.42,5,2023-07-31 00:00:00
4272.46,68.84,122.01,0.08,21.93,85.28,94.26,101.33,5,2023-07-31 01:00:00
4325.87,90.3,91.85,1.83,18.12,84.93,94.68,74.98,5,2023-07-31 02:00:00
5607.6,150.2,80.2,3.89,13.71,93.26,103.53,33.94,5,2023-07-31 03:00:00
2082.82,8.61,65.8,92.98,41.48,84.99,91.25,9.5,5,2023-07-31 04:00:00
1815.8,5.31,51.41,158.79,43.39,86.67,93.36,8.36,5,2023-07-31 05:00:00
1682.28,2.79,34.96,246.05,32.42,87.09,94.58,9.12,5,2023-07-31 06:00:00
1014.71,0.75,9.85,211.72,17.88,49.91,57.59,6.27,5,2023-07-31 07:00:00
841.14,0.47,6.85,174.52,12.76,37.13,44.16,5.26,4,2023-07-31 08:00:00
821.11,0.41,8.4,161.65,13.83,34.07,40.8,5.19,4,2023-07-31 09:00:00
894.55,0.59,14.74,145.91,14.9,34.21,40.62,5.76,4,2023-07-31 10:00:00
1014.71,0.88,22.62,131.61,15.5,35.7,41.84,6.4,3,2023-07-31 11:00:00
1134.87,1.06,30.85,111.58,15.97,35.6,41.3,6.14,3,2023-07-31 12:00:00
2563.48,24.36,85.68,23.25,11.21,41.92,48.12,7.66,3,2023-07-31 13:00:00
4058.84,78.68,89.11,1.03,8.11,50.6,57.97,9.37,4,2023-07-31 14:00:00
4753.11,114.44,78.83,0.0,7.45,57.08,65.64,11.15,4,2023-07-31 15:00:00
5928.04,162.72,82.25,0.0,9.3,67.94,78.08,16.97,4,2023-07-31 16:00:00
7156.37,207.42,89.11,0.0,12.76,79.32,90.85,28.12,5,2023-07-31 17:00:00
7797.24,236.03,94.59,0.0,15.26,86.41,98.55,39.52,5,2023-07-31 18:00:00
7690.43,228.88,95.96,0.0,16.21,86.93,98.43,49.14,5,2023-07-31 19:00:00
7904.05,232.46,101.45,0.0,18.36,90.58,101.68,60.8,5,2023-07-31 20:00:00
8544.92,243.19,116.53,0.0,20.98,99.76,111.29,73.97,5,2023-07-31 21:00:00
8544.92,221.73,131.61,0.0,21.93,105.38,117.46,84.1,5,2023-07-31 22:00:00
7904.05,182.39,138.46,0.0,21.7,106.84,119.12,90.18,5,2023-07-31 23:00:00
6942.75,137.69,138.46,0.0,20.98,106.86,119.14,93.22,5,2023-08-01 00:00:00
5607.6,89.41,115.16,0.07,16.69,103.74,116.02,69.92,5,2023-08-01 01:00:00
5126.95,81.36,89.11,2.95,12.64,104.69,118.11,37.49,5,2023-08-01 02:00:00
5447.39,85.83,101.45,14.13,12.99,115.07,129.07,24.83,5,2023-08-01 03:00:00
2269.74,8.83,59.63,123.02,41.96,80.67,89.06,9.12,5,2023-08-01 04:00:00
1895.9,4.3,42.16,205.99,44.35,77.74,85.83,8.49,5,2023-08-01 05:00:00
1735.69,2.04,28.79,291.82,45.78,85.32,93.42,8.11,5,2023-08-01 06:00:00
1041.41,0.82,11.31,254.63,30.04,62.49,71.13,5.32,5,2023-08-01 07:00:00
807.76,0.64,7.45,226.02,18.84,49.83,58.81,4.81,5,2023-08-01 08:00:00
761.03,0.65,7.63,226.02,17.88,47.78,57.0,4.81,5,2023-08-01 09:00:00
741.0,0.64,8.14,228.88,16.93,46.87,56.16,4.94,5,2023-08-01 10:00:00
741.0,0.66,9.94,220.3,16.93,45.73,55.13,5.13,5,2023-08-01 11:00:00
767.71,0.68,14.05,205.99,17.88,44.23,53.75,5.38,5,2023-08-01 12:00:00
2616.88,12.96,127.49,76.53,20.74,54.95,66.15,16.72,4,2023-08-01 13:00:00
5393.98,77.78,222.09,2.86,29.09,77.87,92.68,38.0,5,2023-08-01 14:00:00
7797.24,151.99,263.21,0.0,39.1,106.91,125.27,58.26,5,2023-08-01 15:00:00
9826.66,185.97,315.31,0.0,49.11,135.7,157.6,77.01,5,2023-08-01 16:00:00
10360.72,177.03,334.5,0.0,52.45,158.38,183.13,90.18,5,2023-08-01 17:00:00
9613.04,157.36,304.34,0.0,47.21,167.66,193.92,93.22,5,2023-08-01 18:00:00
8010.86,125.17,224.83,0.0,26.23,155.9,181.28,53.2,5,2023-08-01 19:00:00
6034.85,84.04,154.91,0.0,12.16,129.78,153.35,25.59,5,2023-08-01 20:00:00
4165.65,41.13,106.93,0.0,7.09,104.35,126.52,17.23,5,2023-08-01 21:00:00
2696.99,6.87,74.03,2.1,6.02,86.78,105.56,13.43,5,2023-08-01 22:00:00
1922.61,0.04,42.84,20.38,5.6,78.03,93.43,9.5,5,2023-08-01 23:00:00
1455.31,0.0,22.96,43.63,5.48,69.11,81.25,7.16,4,2023-08-02 00:00:00
1068.12,0.0,14.05,74.39,6.08,54.64,63.51,6.21,4,2023-08-02 01:00:00
1201.63,0.72,25.36,72.24,7.63,51.42,60.06,7.47,4,2023-08-02 02:00:00
1548.77,4.69,41.13,81.54,11.32,52.48,61.59,9.37,4,2023-08-02 03:00:00
1522.06,5.09,39.07,127.32,19.31,51.58,60.78,9.37,4,2023-08-02 04:00:00
1455.31,3.63,33.24,183.11,26.23,55.8,65.21,9.5,5,2023-08-02 05:00:00
1348.5,1.93,23.99,251.77,32.9,65.26,74.53,9.25,5,2023-08-02 06:00:00
801.09,0.73,9.42,228.88,24.08,55.54,67.6,6.02,5,2023-08-02 07:00:00
620.84,0.59,7.11,200.27,17.64,49.14,63.17,5.19,5,2023-08-02 08:00:00
600.81,0.61,7.88,197.41,18.36,48.1,61.81,5.26,5,2023-08-02 09:00:00
700.95,0.99,13.54,203.13,20.74,51.93,65.18,6.33,5,2023-08-02 10:00:00
907.9,1.48,22.96,214.58,25.99,60.15,73.2,8.04,5,2023-08-02 11:00:00
1161.58,1.77,35.3,203.13,29.56,66.17,78.86,9.5,5,2023-08-02 12:00:00
2029.42,3.02,82.94,123.02,23.13,72.03,85.01,12.29,4,2023-08-02 13:00:00
3017.43,1.72,128.87,36.48,15.97,77.76,91.79,13.93,5,2023-08-02 14:00:00
