CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,AQI,Timestamp
881.2,2.79,23.99,150.2,24.08,47.66,70.82,8.61,4,2022-05-31 04:00:00
680.92,1.23,11.82,194.55,20.98,49.35,74.92,6.71,4,2022-05-31 05:00:00
594.14,0.73,7.54,217.44,16.93,48.8,75.99,6.08,4,2022-05-31 06:00:00
507.35,0.46,5.31,205.99,11.8,47.3,78.68,5.57,4,2022-05-31 07:00:00
453.95,0.3,4.46,181.67,7.87,45.17,80.9,5.32,4,2022-05-31 08:00:00
427.25,0.15,4.16,164.51,5.78,41.12,76.66,5.13,4,2022-05-31 09:00:00
407.22,0.15,4.2,150.2,5.01,34.75,66.4,4.75,4,2022-05-31 10:00:00
413.89,0.36,5.57,143.05,5.96,30.64,59.45,4.56,4,2022-05-31 11:00:00
440.6,0.61,8.74,135.9,7.51,29.26,58.54,4.43,4,2022-05-31 12:00:00
1054.76,2.21,47.3,88.69,7.99,34.51,65.87,8.49,4,2022-05-31 13:00:00
1615.52,0.85,79.51,39.7,8.23,42.4,75.66,13.68,4,2022-05-31 14:00:00
1735.69,0.02,78.83,28.61,8.7,48.78,83.53,16.72,4,2022-05-31 15:00:00
1869.2,0.02,77.46,28.97,9.89,55.23,91.12,18.49,5,2022-05-31 16:00:00
2109.53,0.07,85.68,23.25,11.21,63.36,101.22,20.27,5,2022-05-31 17:00:00
2376.56,0.36,94.59,15.38,11.56,69.76,109.5,21.03,5,2022-05-31 18:00:00
2616.88,6.09,95.96,2.86,10.85,74.12,114.98,22.8,5,2022-05-31 19:00:00
2616.88,14.08,80.88,0.08,10.13,76.16,118.08,27.36,5,2022-05-31 20:00:00
2269.74,11.29,66.49,0.18,9.89,74.61,115.71,33.44,5,2022-05-31 21:00:00
1949.31,6.48,58.26,0.47,10.25,71.5,109.88,40.53,5,2022-05-31 22:00:00
1869.2,6.54,54.84,0.25,11.56,73.9,111.27,49.65,5,2022-05-31 23:00:00
1949.31,9.83,56.89,0.09,13.23,80.75,118.64,60.29,5,2022-06-01 00:00:00
2162.93,19.22,59.63,0.66,14.66,85.78,123.48,67.89,5,2022-06-01 01:00:00
3124.24,60.8,63.06,3.71,16.21,94.42,132.08,63.84,5,2022-06-01 02:00:00
5233.76,135.9,89.11,7.69,17.88,108.91,146.01,47.12,5,2022-06-01 03:00:00
1495.36,9.61,53.47,103.0,41.96,49.05,70.12,14.44,4,2022-06-01 04:00:00
1348.5,5.92,44.55,171.66,63.9,52.54,73.67,11.53,5,2022-06-01 05:00:00
1335.14,3.52,36.33,266.08,82.02,69.15,90.88,10.39,5,2022-06-01 06:00:00
821.11,1.05,13.37,271.8,45.78,70.23,102.9,6.97,5,2022-06-01 07:00:00
627.52,0.43,7.88,246.05,24.56,64.18,98.85,6.33,5,2022-06-01 08:00:00
554.08,0.19,7.03,214.58,14.54,55.47,85.46,6.33,5,2022-06-01 09:00:00
473.98,0.17,6.17,174.52,8.58,47.84,78.04,5.51,4,2022-06-01 10:00:00
467.3,0.39,7.37,157.36,8.58,45.77,79.24,4.94,4,2022-06-01 11:00:00
534.06,0.67,11.82,154.5,11.44,45.68,80.56,5.19,4,2022-06-01 12:00:00
2323.15,15.42,109.67,57.22,14.9,53.96,89.01,12.03,5,2022-06-01 13:00:00
4379.27,59.9,165.88,2.59,16.21,66.33,102.83,19.51,5,2022-06-01 14:00:00
4966.74,84.04,154.91,0.01,15.74,73.24,110.36,24.07,5,2022-06-01 15:00:00
4753.11,82.25,134.35,0.0,14.54,73.99,108.33,27.11,5,2022-06-01 16:00:00
4325.87,77.78,109.67,0.0,12.64,71.11,100.9,27.36,5,2022-06-01 17:00:00
3952.03,77.78,89.11,0.0,10.85,67.36,92.8,26.35,5,2022-06-01 18:00:00
3738.4,77.78,80.2,0.0,10.61,62.6,85.05,30.4,5,2022-06-01 19:00:00
3257.75,61.69,78.14,0.0,10.85,57.34,78.62,38.0,5,2022-06-01 20:00:00
2616.88,38.0,74.71,0.0,10.37,53.07,74.11,42.56,5,2022-06-01 21:00:00
2056.12,19.45,69.23,0.03,9.66,50.22,71.01,46.1,5,2022-06-01 22:00:00
1735.69,10.51,62.38,0.2,9.3,49.63,70.18,50.16,4,2022-06-01 23:00:00
1495.36,5.98,57.58,0.77,8.82,48.69,68.29,50.16,4,2022-06-02 00:00:00
1428.6,6.59,52.09,3.04,7.63,46.23,64.3,36.98,4,2022-06-02 01:00:00
2056.12,32.63,54.15,8.49,8.58,48.43,66.36,27.61,4,2022-06-02 02:00:00
3124.24,67.95,74.71,15.91,11.09,53.03,70.93,24.83,5,2022-06-02 03:00:00
1441.96,10.84,51.41,103.0,24.8,39.7,55.08,12.67,4,2022-06-02 04:00:00
1241.68,5.76,39.41,173.09,30.52,44.75,60.02,11.4,4,2022-06-02 05:00:00
1028.06,2.29,22.96,260.35,25.03,53.6,68.19,10.64,5,2022-06-02 06:00:00
520.71,0.61,5.91,214.58,13.83,40.5,57.67,4.75,4,2022-06-02 07:00:00
417.23,0.5,4.5,180.24,7.99,28.48,42.49,3.45,4,2022-06-02 08:00:00
390.53,0.47,4.71,165.94,6.56,22.59,33.98,3.13,3,2022-06-02 09:00:00
380.52,0.46,4.88,155.93,5.48,19.15,28.76,3.07,3,2022-06-02 10:00:00
397.21,0.54,5.83,154.5,5.6,18.39,27.27,3.17,3,2022-06-02 11:00:00
410.56,0.66,7.63,147.34,5.78,16.55,24.74,2.98,3,2022-06-02 12:00:00
1869.2,18.1,84.31,57.22,7.39,23.9,33.36,10.64,3,2022-06-02 13:00:00
2990.72,42.92,123.38,6.79,9.06,34.03,45.89,18.49,4,2022-06-02 14:00:00
3070.83,44.7,123.38,0.02,9.78,39.36,53.16,22.04,4,2022-06-02 15:00:00
3257.75,46.49,123.38,0.0,11.21,45.27,60.43,23.81,4,2022-06-02 16:00:00
3952.03,57.22,131.61,0.0,13.47,55.6,72.11,24.32,5,2022-06-02 17:00:00
4379.27,57.22,134.35,0.0,15.02,61.75,78.51,23.05,5,2022-06-02 18:00:00
3791.81,39.34,120.64,0.0,14.19,55.7,71.93,25.84,5,2022-06-02 19:00:00
3204.35,29.95,106.93,0.0,13.23,50.56,67.02,33.44,5,2022-06-02 20:00:00
2590.18,16.54,94.59,0.09,12.04,46.76,63.82,38.0,4,2022-06-02 21:00:00
2029.42,5.03,82.94,1.45,10.73,44.15,62.01,41.04,4,2022-06-02 22:00:00
1575.47,0.63,64.43,6.97,9.89,42.39,61.11,41.54,4,2022-06-02 23:00:00
1308.44,0.31,50.04,10.46,9.54,41.9,62.09,42.05,4,2022-06-03 00:00:00
1308.44,3.49,45.93,6.71,9.3,43.18,65.56,40.53,4,2022-06-03 01:00:00
2323.15,42.47,55.52,7.24,11.56,52.44,78.48,41.54,5,2022-06-03 02:00:00
4432.68,114.44,87.74,11.0,15.74,68.43,97.63,37.49,5,2022-06-03 03:00:00
1495.36,11.4,56.89,105.86,19.79,44.71,66.89,14.19,4,2022-06-03 04:00:00
1375.2,6.76,47.98,177.38,24.32,48.8,69.35,13.55,4,2022-06-03 05:00:00
1121.52,2.79,28.79,268.94,20.98,53.57,70.14,12.29,5,2022-06-03 06:00:00
487.33,0.68,6.51,208.85,12.76,28.15,36.86,4.94,4,2022-06-03 07:00:00
390.53,0.52,4.76,178.81,7.87,19.3,26.36,3.74,3,2022-06-03 08:00:00
380.52,0.5,5.1,170.23,6.79,17.1,24.06,3.51,3,2022-06-03 09:00:00
383.85,0.5,5.57,167.37,6.08,17.28,25.09,3.64,3,2022-06-03 10:00:00
410.56,0.6,6.94,168.8,6.56,18.75,27.81,3.89,3,2022-06-03 11:00:00
440.6,0.71,9.42,163.08,7.21,19.95,31.18,3.99,3,2022-06-03 12:00:00
2082.82,19.22,95.96,57.94,9.3,28.85,42.58,12.03,4,2022-06-03 13:00:00
3578.19,61.69,130.24,3.58,11.44,40.15,56.11,22.29,4,2022-06-03 14:00:00
4165.65,83.15,128.87,0.01,12.99,48.47,66.82,31.66,4,2022-06-03 15:00:00
5073.55,108.18,143.95,0.0,16.69,59.95,80.5,40.53,5,2022-06-03 16:00:00
6675.72,141.26,178.22,0.0,20.5,76.69,99.21,40.02,5,2022-06-03 17:00:00
7583.62,148.42,205.64,0.0,22.17,87.3,110.37,35.97,5,2022-06-03 18:00:00
6515.5,105.5,191.93,0.0,19.55,77.34,98.21,32.93,5,2022-06-03 19:00:00
5233.76,71.53,160.4,0.0,15.5,65.62,85.17,35.46,5,2022-06-03 20:00:00
3845.21,40.23,124.75,0.0,12.04,53.98,71.57,38.5,5,2022-06-03 21:00:00
2723.69,17.43,97.33,0.1,10.01,44.58,59.6,39.01,4,2022-06-03 22:00:00
1895.9,3.3,70.6,2.44,7.99,36.76,49.18,33.94,4,2022-06-03 23:00:00
1388.55,0.28,47.3,10.64,6.74,31.09,41.44,27.61,4,2022-06-04 00:00:00
1081.47,0.38,33.59,23.96,5.96,25.39,33.91,21.79,4,2022-06-04 01:00:00
1348.5,7.49,43.53,27.89,7.03,25.53,33.93,20.01,4,2022-06-04 02:00:00
1789.09,17.43,61.01,45.78,8.82,27.96,36.36,18.49,4,2022-06-04 03:00:00
907.9,4.53,30.5,131.61,17.17,21.78,28.58,10.01,3,2022-06-04 04:00:00
907.9,3.24,27.08,194.55,23.37,28.06,35.08,10.13,4,2022-06-04 05:00:00
867.84,1.72,19.36,274.66,30.52,39.13,46.21,9.5,5,2022-06-04 06:00:00
487.33,0.61,6.51,234.6,20.03,29.93,39.65,4.88,4,2022-06-04 07:00:00
427.25,0.47,5.06,217.44,12.99,28.17,41.81,4.43,4,2022-06-04 08:00:00
427.25,0.46,5.57,214.58,12.16,29.03,45.38,4.5,4,2022-06-04 09:00:00
427.25,0.45,5.91,208.85,11.09,29.19,47.08,4.69,4,2022-06-04 10:00:00
440.6,0.47,6.68,203.13,10.01,29.12,47.97,4.94,4,2022-06-04 11:00:00
467.3,0.47,8.57,194.55,9.18,28.9,47.8,5.19,4,2022-06-04 12:00:00
1655.58,5.25,82.25,101.57,9.78,34.69,53.13,11.53,4,2022-06-04 13:00:00
3070.83,14.98,150.8,13.41,11.21,43.61,60.88,19.0,4,2022-06-04 14:00:00
3524.78,30.4,143.95,0.03,11.56,48.95,65.18,22.8,4,2022-06-04 15:00:00
3898.62,40.23,138.46,0.0,12.76,53.98,70.58,24.57,5,2022-06-04 16:00:00
4165.65,43.81,138.46,0.0,13.71,58.96,78.46,25.33,5,2022-06-04 17:00:00
3898.62,42.02,123.38,0.0,12.76,59.23,82.96,25.33,5,2022-06-04 18:00:00
3204.35,33.97,101.45,0.0,10.49,53.76,81.4,23.81,5,2022-06-04 19:00:00
2243.04,15.42,78.83,0.27,7.99,45.29,73.68,21.79,4,2022-06-04 20:00:00
1308.44,0.85,49.35,16.45,5.96,37.11,61.92,19.0,4,2022-06-04 21:00:00
761.03,0.0,21.93,48.64,4.77,30.82,50.61,15.96,4,2022-06-04 22:00:00
707.63,0.0,18.85,45.42,5.01,30.27,47.37,17.48,4,2022-06-04 23:00:00
794.41,0.0,23.31,33.62,5.54,32.31,49.29,20.52,4,2022-06-05 00:00:00
961.3,0.41,32.56,25.39,6.02,34.02,51.87,22.8,4,2022-06-05 01:00:00
1655.58,17.21,52.09,14.48,7.99,39.19,58.21,24.07,4,2022-06-05 02:00:00
3177.64,64.37,78.14,15.56,11.56,49.82,70.06,25.84,4,2022-06-05 03:00:00
1655.58,12.74,61.01,92.98,12.76,34.42,48.9,15.71,4,2022-06-05 04:00:00
1842.5,8.27,64.43,165.94,17.17,40.95,54.95,16.09,4,2022-06-05 05:00:00
2002.72,4.41,58.95,280.38,21.7,55.29,69.56,16.09,5,2022-06-05 06:00:00
587.46,0.88,10.45,217.44,24.56,32.77,52.79,5.38,4,2022-06-05 07:00:00
433.92,0.54,6.08,211.72,17.4,30.82,53.45,4.24,4,2022-06-05 08:00:00
393.87,0.47,5.4,217.44,13.59,31.13,55.08,4.12,4,2022-06-05 09:00:00
360.49,0.41,4.71,208.85,9.42,30.11,55.63,4.12,4,2022-06-05 10:00:00
347.14,0.36,4.54,197.41,7.09,28.95,55.88,4.24,4,2022-06-05 11:00:00
353.81,0.34,5.31,185.97,5.96,28.35,57.65,4.43,4,2022-06-05 12:00:00
1201.63,3.21,59.63,120.16,6.14,34.8,63.71,10.39,4,2022-06-05 13:00:00
2136.23,1.59,113.79,66.52,7.75,48.39,72.73,18.24,4,2022-06-05 14:00:00
2563.48,0.0,124.75,42.92,9.06,58.76,82.45,22.04,5,2022-06-05 15:00:00
3044.13,0.31,138.46,18.42,11.09,64.77,91.01,23.31,5,2022-06-05 16:00:00
3524.78,3.63,145.32,3.17,12.87,69.15,98.88,24.07,5,2022-06-05 17:00:00
3578.19,9.16,131.61,0.58,12.76,67.65,99.82,25.08,5,2022-06-05 18:00:00
3177.64,9.5,112.41,0.47,11.21,60.54,93.06,25.84,5,2022-06-05 19:00:00
2563.48,5.36,90.48,1.36,9.66,52.22,83.7,26.35,5,2022-06-05 20:00:00
1895.9,1.05,66.49,6.53,8.46,45.76,75.26,25.59,4,2022-06-05 21:00:00
1388.55,0.03,46.61,18.42,8.11,41.46,68.39,28.63,4,2022-06-05 22:00:00
1228.33,0.01,41.13,21.46,9.18,41.13,66.89,36.48,4,2022-06-05 23:00:00
1308.44,0.15,49.35,13.95,11.32,43.7,70.04,47.12,4,2022-06-06 00:00:00
1602.17,5.36,63.06,4.34,13.95,47.45,74.94,58.77,4,2022-06-06 01:00:00
2670.29,46.94,72.66,7.06,18.84,57.54,87.48,72.96,5,2022-06-06 02:00:00
4699.71,116.23,106.93,11.98,25.75,74.39,107.24,83.09,5,2022-06-06 03:00:00
2162.93,21.23,87.05,84.4,24.56,46.86,69.8,30.91,4,2022-06-06 04:00:00
2056.12,11.4,85.0,170.23,33.38,53.03,73.86,24.83,5,2022-06-06 05:00:00
2136.23,5.76,76.77,306.13,40.53,72.25,92.55,22.8,5,2022-06-06 06:00:00
534.06,1.01,12.0,231.74,28.85,39.06,65.81,5.0,4,2022-06-06 07:00:00
387.19,0.54,6.51,220.3,15.97,35.54,69.76,3.99,4,2022-06-06 08:00:00
357.15,0.48,5.91,208.85,11.8,34.03,72.08,4.05,4,2022-06-06 09:00:00
340.46,0.47,5.65,197.41,8.94,32.37,73.3,4.18,4,2022-06-06 10:00:00
347.14,0.5,6.25,185.97,7.57,31.61,73.54,4.43,4,2022-06-06 11:00:00
367.16,0.55,7.88,174.52,6.74,30.95,73.39,4.62,4,2022-06-06 12:00:00
1695.63,10.06,85.0,72.96,7.75,37.68,78.51,11.78,4,2022-06-06 13:00:00
2750.4,21.9,128.87,8.49,9.89,48.13,87.69,19.51,4,2022-06-06 14:00:00
3044.13,29.06,128.87,0.03,11.92,57.12,97.38,24.57,5,2022-06-06 15:00:00
3631.59,40.68,135.72,0.0,14.66,68.35,110.5,30.4,5,2022-06-06 16:00:00
4539.49,55.43,152.17,0.0,17.4,83.21,127.02,33.44,5,2022-06-06 17:00:00
5287.17,67.06,161.77,0.0,19.07,92.99,138.38,32.93,5,2022-06-06 18:00:00
5126.95,67.95,148.06,0.0,18.36,90.25,136.37,33.44,5,2022-06-06 19:00:00
4379.27,58.11,126.12,0.0,16.69,80.75,127.29,39.01,5,2022-06-06 20:00:00
3471.37,42.02,105.56,0.0,15.5,71.66,118.05,44.08,5,2022-06-06 21:00:00
2777.1,25.26,93.22,0.01,14.54,66.74,112.47,48.13,5,2022-06-06 22:00:00
2269.74,11.85,85.68,0.16,14.19,64.72,109.19,51.68,5,2022-06-06 23:00:00
2029.42,6.26,79.51,0.57,14.54,63.72,106.56,55.73,5,2022-06-07 00:00:00
2002.72,10.06,74.71,2.21,15.26,63.34,104.05,58.77,5,2022-06-07 01:00:00
2910.61,46.04,84.31,7.15,18.84,70.89,111.46,67.89,5,2022-06-07 02:00:00
5073.55,110.86,132.98,14.31,25.75,89.09,131.85,80.05,5,2022-06-07 03:00:00
3471.37,31.29,138.46,92.98,21.93,75.08,110.82,42.56,5,2022-06-07 04:00:00
3044.13,10.95,117.9,243.19,24.08,85.46,119.44,31.66,5,2022-06-07 05:00:00
2830.51,4.25,83.63,452.04,25.27,112.87,147.22,29.39,5,2022-06-07 06:00:00
727.65,0.77,12.85,300.41,22.65,56.69,98.74,8.87,5,2022-06-07 07:00:00
417.23,0.46,6.08,223.16,11.68,40.63,90.74,5.57,4,2022-06-07 08:00:00
350.48,0.39,5.18,191.69,8.46,35.88,90.32,4.88,4,2022-06-07 09:00:00
323.77,0.37,4.67,173.09,6.5,34.04,91.37,4.56,4,2022-06-07 10:00:00
317.1,0.41,5.01,161.65,5.9,33.04,91.34,4.5,4,2022-06-07 11:00:00
320.43,0.45,6.08,151.63,5.78,32.32,92.05,4.24,4,2022-06-07 12:00:00
1708.98,10.39,85.68,66.52,7.39,40.22,94.44,11.27,4,2022-06-07 13:00:00
3231.05,24.59,153.54,7.78,10.25,56.0,104.58,19.76,5,2022-06-07 14:00:00
3845.21,38.0,159.03,0.03,12.64,69.26,118.54,24.07,5,2022-06-07 15:00:00
4379.27,52.3,153.54,0.0,15.5,78.64,131.32,25.59,5,2022-06-07 16:00:00
4379.27,54.99,137.09,0.0,16.69,80.02,136.24,24.83,5,2022-06-07 17:00:00
3898.62,51.41,115.16,0.0,15.74,74.55,131.97,23.81,5,2022-06-07 18:00:00
3364.56,46.49,95.96,0.0,13.59,65.88,120.88,23.31,5,2022-06-07 19:00:00
2910.61,40.23,81.57,0.0,12.28,59.16,109.56,26.85,5,2022-06-07 20:00:00
2510.07,31.29,72.66,0.0,11.92,55.53,102.18,33.44,5,2022-06-07 21:00:00
2269.74,21.46,73.34,0.02,12.52,54.23,97.61,43.57,5,2022-06-07 22:00:00
2002.72,11.51,74.71,0.16,12.99,53.12,94.07,52.69,5,2022-06-07 23:00:00
1842.5,6.82,73.34,0.46,13.35,52.46,90.97,60.29,5,2022-06-08 00:00:00
1842.5,11.51,69.92,1.56,13.95,52.09,87.54,62.82,5,2022-06-08 01:00:00
2830.51,51.86,74.71,5.72,17.17,58.88,93.13,67.89,5,2022-06-08 02:00:00
5073.55,126.96,109.67,10.19,23.13,73.28,107.52,72.96,5,2022-06-08 03:00:00
1602.17,9.95,63.06,107.29,24.08,39.19,66.55,17.48,4,2022-06-08 04:00:00
1361.85,4.08,50.04,163.08,27.89,37.62,66.32,12.67,4,2022-06-08 05:00:00
1295.09,1.61,45.24,200.27,31.95,39.05,69.19,12.03,4,2022-06-08 06:00:00
580.79,0.46,16.28,170.23,22.89,34.08,79.11,6.4,4,2022-06-08 07:00:00
453.95,0.45,10.54,180.24,16.21,37.63,92.98,5.45,4,2022-06-08 08:00:00
403.88,0.36,6.77,197.41,10.73,41.06,99.25,5.13,4,2022-06-08 09:00:00
323.77,0.36,4.54,167.37,6.32,38.7,105.37,4.43,5,2022-06-08 10:00:00
310.42,0.5,5.83,143.05,6.38,37.01,112.13,4.05,5,2022-06-08 11:00:00
343.8,0.73,9.34,131.61,7.99,35.79,113.53,3.96,5,2022-06-08 12:00:00
2162.93,30.4,90.48,37.91,11.44,43.35,120.2,12.16,5,2022-06-08 13:00:00
4005.43,92.98,112.41,1.72,13.83,54.56,130.67,21.28,5,2022-06-08 14:00:00
4272.46,102.82,105.56,0.01,14.07,60.93,139.21,25.84,5,2022-06-08 15:00:00
4379.27,99.24,109.67,0.0,14.9,66.06,145.19,28.63,5,2022-06-08 16:00:00
5020.14,110.86,122.01,0.0,17.4,74.41,153.95,32.17,5,2022-06-08 17:00:00
5714.42,126.96,131.61,0.0,19.55,82.46,160.42,37.49,5,2022-06-08 18:00:00
5714.42,123.38,134.35,0.0,20.03,83.61,158.78,45.6,5,2022-06-08 19:00:00
4966.74,97.45,130.24,0.0,19.07,79.17,149.33,52.18,5,2022-06-08 20:00:00
4112.24,67.06,120.64,0.0,17.64,74.87,139.27,56.24,5,2022-06-08 21:00:00
3471.37,46.04,111.04,0.0,16.93,73.1,131.3,60.29,5,2022-06-08 22:00:00
3150.94,34.42,108.3,0.0,18.12,76.35,129.82,65.86,5,2022-06-08 23:00:00
2990.72,25.7,111.04,0.01,19.79,81.54,131.63,69.92,5,2022-06-09 00:00:00
2964.02,22.13,109.67,1.39,20.03,80.73,127.65,56.24,5,2022-06-09 01:00:00
3631.59,47.83,112.41,9.48,21.46,83.9,128.69,47.62,5,2022-06-09 02:00:00
5340.58,91.2,153.54,20.56,23.84,97.02,139.08,49.65,5,2022-06-09 03:00:00
1842.5,9.39,67.17,135.9,16.93,49.21,70.67,21.28,4,2022-06-09 04:00:00
1201.63,3.8,35.99,208.85,15.74,39.52,56.79,12.92,4,2022-06-09 05:00:00
1028.06,1.82,23.31,294.69,20.27,46.59,63.79,11.4,5,2022-06-09 06:00:00
514.03,0.64,7.63,243.19,16.45,45.53,96.09,5.7,5,2022-06-09 07:00:00
390.53,0.39,5.44,214.58,10.01,47.57,121.91,4.62,5,2022-06-09 08:00:00
367.16,0.25,5.1,203.13,7.75,48.97,132.96,4.75,5,2022-06-09 09:00:00
383.85,0.16,5.74,205.99,7.87,50.79,133.9,5.45,5,2022-06-09 10:00:00
433.92,0.13,8.05,211.72,8.82,51.17,123.73,6.14,5,2022-06-09 11:00:00
473.98,0.15,11.48,194.55,9.18,48.62,116.27,6.08,5,2022-06-09 12:00:00
2323.15,13.41,123.38,77.25,13.35,56.36,122.2,16.97,5,2022-06-09 13:00:00
4432.68,59.9,200.15,4.74,18.12,70.15,134.17,36.48,5,2022-06-09 14:00:00
5554.2,104.61,202.89,0.02,21.46,82.27,144.83,55.22,5,2022-06-09 15:00:00
6942.75,148.42,216.6,0.0,27.42,98.92,162.08,71.94,5,2022-06-09 16:00:00
8972.17,187.75,249.51,0.0,34.81,119.1,183.59,76.0,5,2022-06-09 17:00:00
8651.73,150.2,246.76,0.0,32.42,119.82,180.93,59.28,5,2022-06-09 18:00:00
5180.36,52.3,172.73,0.0,20.27,88.2,139.07,31.16,5,2022-06-09 19:00:00
2696.99,6.98,104.19,3.04,11.92,61.26,104.36,23.05,5,2022-06-09 20:00:00
1388.55,0.01,47.98,28.61,7.51,44.29,77.47,20.27,4,2022-06-09 21:00:00
934.6,0.0,27.42,38.62,6.14,36.22,61.03,20.77,4,2022-06-09 22:00:00
894.55,0.0,25.7,31.83,6.91,34.59,55.97,26.35,4,2022-06-09 23:00:00
1001.36,0.02,31.53,22.89,8.7,35.7,56.09,34.45,4,2022-06-10 00:00:00
1308.44,2.07,46.61,11.44,11.21,38.06,58.89,42.05,4,2022-06-10 01:00:00
2429.96,37.1,65.8,7.33,14.54,45.8,69.62,47.12,4,2022-06-10 02:00:00
4646.3,109.97,100.08,10.46,18.36,59.06,86.82,43.57,5,2022-06-10 03:00:00
1708.98,11.51,63.75,107.29,18.84,36.07,63.2,15.2,4,2022-06-10 04:00:00
1602.17,5.7,51.41,205.99,23.84,43.85,75.54,13.3,4,2022-06-10 05:00:00
1548.77,2.88,38.39,323.3,29.33,57.49,92.15,12.54,5,2022-06-10 06:00:00
660.9,0.86,10.8,257.49,20.98,49.2,100.33,6.02,5,2022-06-10 07:00:00
480.65,0.57,7.71,217.44,14.07,45.91,109.48,4.81,5,2022-06-10 08:00:00
427.25,0.44,7.54,197.41,10.97,43.87,112.19,4.81,5,2022-06-10 09:00:00
403.88,0.35,7.11,178.81,7.99,40.79,106.28,5.26,5,2022-06-10 10:00:00
403.88,0.41,7.88,161.65,6.97,37.8,98.52,5.45,4,2022-06-10 11:00:00
423.91,0.45,10.2,150.2,6.79,35.96,94.28,5.57,4,2022-06-10 12:00:00
1255.04,2.74,64.43,83.68,6.5,38.79,93.84,9.88,4,2022-06-10 13:00:00
1869.2,2.26,98.71,22.89,6.91,42.48,93.28,14.69,4,2022-06-10 14:00:00
1922.61,1.48,94.59,7.24,7.57,44.55,92.61,17.23,4,2022-06-10 15:00:00
2536.77,13.97,104.19,0.84,9.89,51.04,98.81,21.79,5,2022-06-10 16:00:00
3257.75,38.89,104.19,0.0,12.16,58.61,108.2,26.6,5,2022-06-10 17:00:00
3845.21,67.06,100.08,0.0,13.95,63.94,116.55,31.66,5,2022-06-10 18:00:00
4112.24,80.47,100.08,0.0,14.66,64.91,119.42,38.5,5,2022-06-10 19:00:00
3791.81,70.63,95.96,0.0,13.23,62.94,117.81,41.04,5,2022-06-10 20:00:00
3204.35,50.51,91.85,0.0,10.97,60.76,114.68,40.02,5,2022-06-10 21:00:00
2590.18,28.16,89.11,0.0,9.54,58.41,111.29,43.57,5,2022-06-10 22:00:00
2243.04,16.32,89.11,0.03,10.01,57.87,113.82,52.69,5,2022-06-10 23:00:00
2243.04,15.87,89.11,0.01,11.8,60.05,118.97,64.34,5,2022-06-11 00:00:00
2456.67,23.92,89.11,1.05,14.07,62.31,121.57,76.0,5,2022-06-11 01:00:00
3124.24,54.99,87.74,7.06,16.93,66.77,125.63,84.1,5,2022-06-11 02:00:00
4379.27,95.67,113.79,15.2,19.79,76.17,136.17,87.14,5,2022-06-11 03:00:00
1161.58,6.59,43.87,114.44,23.37,42.99,93.57,18.49,4,2022-06-11 04:00:00
921.25,3.32,31.53,174.52,30.99,44.93,94.45,12.67,4,2022-06-11 05:00:00
881.2,1.79,25.02,246.05,37.19,56.34,107.8,12.03,5,2022-06-11 06:00:00
487.33,0.53,7.97,214.58,16.21,48.7,103.19,6.4,5,2022-06-11 07:00:00
377.18,0.3,4.5,183.11,8.23,41.41,95.95,4.62,4,2022-06-11 08:00:00
353.81,0.25,4.2,167.37,6.38,37.56,89.13,4.37,4,2022-06-11 09:00:00
350.48,0.27,4.07,154.5,5.36,34.63,81.34,4.31,4,2022-06-11 10:00:00
353.81,0.37,4.58,147.34,5.36,32.07,73.42,4.05,4,2022-06-11 11:00:00
363.83,0.47,5.91,143.05,5.42,29.84,66.78,3.7,4,2022-06-11 12:00:00
1508.71,11.29,69.92,62.23,6.68,34.72,69.67,10.39,4,2022-06-11 13:00:00
2643.59,32.63,106.93,6.35,8.34,42.24,78.25,17.73,4,2022-06-11 14:00:00
3097.53,46.94,105.56,0.02,9.42,48.64,87.86,22.04,4,2022-06-11 15:00:00
3578.19,55.43,109.67,0.0,10.85,55.52,98.76,24.83,5,2022-06-11 16:00:00
4005.43,62.58,113.79,0.0,12.16,61.69,108.41,26.85,5,2022-06-11 17:00:00
4165.65,68.84,111.04,0.0,12.52,65.7,114.42,28.63,5,2022-06-11 18:00:00
4112.24,72.42,102.82,0.0,12.28,66.28,115.72,31.92,5,2022-06-11 19:00:00
4005.43,71.53,101.45,0.0,12.64,67.28,117.07,39.52,5,2022-06-11 20:00:00
4005.43,66.16,105.56,0.0,13.59,70.78,121.59,51.17,5,2022-06-11 21:00:00
4005.43,59.01,113.79,0.0,14.78,74.11,125.72,64.85,5,2022-06-11 22:00:00
3898.62,54.54,115.16,0.0,16.69,77.05,129.25,79.04,5,2022-06-11 23:00:00
3791.81,50.96,109.67,0.0,18.12,79.24,131.44,86.13,5,2022-06-12 00:00:00
3524.78,45.6,100.08,0.45,18.36,78.03,128.23,82.08,5,2022-06-12 01:00:00
3898.62,68.84,95.96,4.07,20.27,81.03,129.91,82.08,5,2022-06-12 02:00:00
5233.76,112.65,123.38,12.16,23.37,93.43,141.95,80.05,5,2022-06-12 03:00:00
1108.17,4.02,35.3,153.06,28.37,55.43,97.83,13.17,5,2022-06-12 04:00:00
921.25,2.18,23.65,217.44,31.95,56.3,97.78,10.13,5,2022-06-12 05:00:00
834.47,1.19,16.28,271.8,34.81,60.18,98.98,8.74,5,2022-06-12 06:00:00
547.41,0.5,6.94,223.16,17.88,45.83,80.01,5.76,4,2022-06-12 07:00:00
