CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,AQI,Timestamp
534.06,0.64,9.25,175.95,15.14,38.57,50.93,7.92,4,2024-06-27 11:00:00
574.11,0.7,12.68,171.66,16.21,36.9,49.36,7.73,4,2024-06-27 12:00:00
894.55,1.03,32.9,151.63,18.12,39.21,51.9,9.37,4,2024-06-27 13:00:00
1161.58,0.28,45.93,124.45,15.14,43.33,56.18,12.03,3,2024-06-27 14:00:00
1014.71,0.0,34.96,107.29,9.78,43.86,56.15,13.43,3,2024-06-27 15:00:00
787.73,0.0,22.28,104.43,6.91,43.51,55.11,13.81,3,2024-06-27 16:00:00
727.65,0.0,16.96,110.15,6.68,46.52,57.6,14.19,3,2024-06-27 17:00:00
767.71,0.0,16.11,117.3,7.33,51.99,62.29,15.07,4,2024-06-27 18:00:00
767.71,0.0,12.85,130.18,7.75,57.0,65.92,15.45,4,2024-06-27 19:00:00
747.68,0.0,8.31,138.76,8.11,58.22,65.7,15.2,4,2024-06-27 20:00:00
707.63,0.0,5.48,138.76,8.34,53.95,60.6,13.93,4,2024-06-27 21:00:00
667.57,0.0,4.33,138.76,8.23,50.21,56.41,12.54,4,2024-06-27 22:00:00
654.22,0.0,4.2,138.76,7.51,50.22,56.28,12.03,4,2024-06-27 23:00:00
660.9,0.0,4.8,137.33,7.09,51.2,57.25,11.02,4,2024-06-28 00:00:00
687.6,0.01,6.68,133.04,7.39,51.47,57.63,10.13,4,2024-06-28 01:00:00
801.09,0.26,13.71,125.89,8.94,51.36,57.78,10.64,4,2024-06-28 02:00:00
988.01,1.48,22.62,124.45,11.32,51.96,58.55,11.15,4,2024-06-28 03:00:00
961.3,1.75,18.68,147.34,13.23,50.5,56.17,9.88,4,2024-06-28 04:00:00
907.9,1.24,12.85,177.38,14.66,50.67,55.74,9.25,4,2024-06-28 05:00:00
867.84,0.82,9.08,203.13,16.69,51.8,56.44,8.87,5,2024-06-28 06:00:00
714.3,0.56,5.91,194.55,13.47,47.82,54.94,7.66,5,2024-06-28 07:00:00
640.87,0.57,6.0,185.97,13.47,46.01,56.01,7.35,5,2024-06-28 08:00:00
620.84,0.59,6.77,191.69,13.83,44.62,55.91,7.03,5,2024-06-28 09:00:00
594.14,0.58,7.2,188.83,11.8,42.67,54.52,6.78,5,2024-06-28 10:00:00
594.14,0.61,8.65,183.11,11.21,41.22,53.48,6.71,5,2024-06-28 11:00:00
627.52,0.64,12.17,173.09,11.92,40.21,52.81,6.78,4,2024-06-28 12:00:00
1375.2,2.35,62.38,114.44,13.59,44.28,57.48,9.88,3,2024-06-28 13:00:00
2403.26,2.32,127.49,36.48,15.14,51.15,65.65,14.82,4,2024-06-28 14:00:00
2937.32,5.2,146.69,3.08,15.02,56.47,72.48,19.25,4,2024-06-28 15:00:00
3097.53,7.26,131.61,0.93,12.99,59.9,77.42,23.05,4,2024-06-28 16:00:00
2696.99,1.93,106.93,5.68,9.89,59.4,77.4,24.57,4,2024-06-28 17:00:00
2082.82,0.19,78.83,16.99,7.39,55.99,73.06,24.07,4,2024-06-28 18:00:00
1455.31,0.0,48.67,36.84,5.78,51.55,65.92,21.53,4,2024-06-28 19:00:00
1108.17,0.0,30.5,52.93,4.89,49.83,61.75,19.25,3,2024-06-28 20:00:00
881.2,0.0,17.99,68.66,4.47,48.13,58.06,16.47,3,2024-06-28 21:00:00
747.68,0.0,11.14,82.97,4.71,46.32,54.48,13.3,3,2024-06-28 22:00:00
694.27,0.0,8.4,87.26,4.95,45.01,51.7,10.26,3,2024-06-28 23:00:00
687.6,0.0,8.14,87.98,5.13,44.06,49.6,7.98,3,2024-06-29 00:00:00
727.65,0.01,10.88,85.83,5.36,42.87,47.76,7.16,3,2024-06-29 01:00:00
921.25,0.64,21.93,80.82,6.02,42.39,47.33,7.79,3,2024-06-29 02:00:00
1241.68,3.63,35.3,85.12,7.45,43.89,49.03,9.12,3,2024-06-29 03:00:00
1214.98,3.38,29.13,133.04,10.37,48.23,52.74,9.12,3,2024-06-29 04:00:00
1121.52,1.93,19.36,194.55,12.64,56.61,61.05,9.37,5,2024-06-29 05:00:00
1054.76,0.92,11.65,248.91,15.5,66.54,71.1,9.75,5,2024-06-29 06:00:00
727.65,0.44,4.8,203.13,12.87,54.98,60.83,7.16,5,2024-06-29 07:00:00
600.81,0.42,4.11,175.95,9.89,44.93,53.33,6.4,4,2024-06-29 08:00:00
560.76,0.44,4.46,167.37,9.06,40.88,50.81,6.21,4,2024-06-29 09:00:00
527.38,0.45,4.76,160.22,7.99,36.68,47.72,6.02,4,2024-06-29 10:00:00
520.71,0.5,5.83,155.93,8.46,33.98,45.67,5.83,4,2024-06-29 11:00:00
540.73,0.55,8.31,150.2,9.54,32.76,44.66,5.83,4,2024-06-29 12:00:00
1108.17,2.1,43.87,107.29,9.78,36.45,48.52,8.99,3,2024-06-29 13:00:00
1895.9,1.37,90.48,48.64,9.42,44.08,56.59,14.31,3,2024-06-29 14:00:00
2349.85,0.39,108.3,16.63,8.94,51.49,64.64,18.49,4,2024-06-29 15:00:00
2510.07,1.23,102.82,7.06,7.63,56.89,70.73,22.04,4,2024-06-29 16:00:00
2323.15,1.38,85.68,6.35,6.26,57.6,71.79,24.07,4,2024-06-29 17:00:00
2082.82,1.73,74.71,5.5,5.42,56.39,70.22,24.57,4,2024-06-29 18:00:00
1735.69,0.59,61.69,10.91,4.53,54.29,66.48,23.81,4,2024-06-29 19:00:00
1401.9,0.01,42.84,27.18,4.05,54.17,64.55,21.28,4,2024-06-29 20:00:00
1121.52,0.0,26.39,47.92,4.29,55.6,64.45,17.99,4,2024-06-29 21:00:00
907.9,0.0,14.74,72.96,5.42,56.01,63.43,13.81,4,2024-06-29 22:00:00
834.47,0.0,10.97,78.68,5.6,55.65,62.25,11.15,4,2024-06-29 23:00:00
807.76,0.0,10.62,75.82,5.07,55.37,61.32,9.12,4,2024-06-30 00:00:00
847.82,0.01,13.37,66.52,4.47,54.54,60.35,8.61,4,2024-06-30 01:00:00
1054.76,0.74,23.65,60.8,4.89,55.09,60.98,9.75,4,2024-06-30 02:00:00
1295.09,3.21,32.22,76.53,6.2,56.88,62.36,11.15,4,2024-06-30 03:00:00
1054.76,1.73,17.65,143.05,10.01,53.79,57.73,8.99,4,2024-06-30 04:00:00
974.66,1.02,10.97,183.11,11.8,56.14,59.79,8.36,5,2024-06-30 05:00:00
921.25,0.63,7.2,208.85,14.19,60.84,64.35,7.98,5,2024-06-30 06:00:00
761.03,0.41,4.28,188.83,11.44,55.38,60.28,7.03,5,2024-06-30 07:00:00
707.63,0.41,4.2,173.09,10.01,52.59,59.18,7.09,4,2024-06-30 08:00:00
687.6,0.43,4.8,170.23,10.13,51.79,59.66,7.16,4,2024-06-30 09:00:00
667.57,0.44,5.36,167.37,9.78,50.09,59.8,7.03,4,2024-06-30 10:00:00
654.22,0.48,6.43,164.51,10.01,48.39,59.96,6.84,4,2024-06-30 11:00:00
667.57,0.52,8.74,158.79,10.73,47.43,60.04,6.84,4,2024-06-30 12:00:00
1415.25,2.65,55.52,105.86,11.44,52.14,64.75,10.39,4,2024-06-30 13:00:00
2563.48,2.91,119.27,32.19,12.04,61.4,74.21,15.83,4,2024-06-30 14:00:00
3311.16,7.6,139.83,1.9,11.92,69.88,83.45,20.27,4,2024-06-30 15:00:00
3391.27,9.72,126.12,0.55,10.25,73.4,87.24,23.05,4,2024-06-30 16:00:00
2723.69,2.82,98.71,4.47,7.57,70.15,83.23,23.31,4,2024-06-30 17:00:00
1949.31,0.16,65.8,21.64,5.6,63.78,75.4,21.28,4,2024-06-30 18:00:00
1228.33,0.0,30.5,58.65,4.35,55.18,64.24,16.72,4,2024-06-30 19:00:00
988.01,0.0,19.02,76.53,4.59,51.98,59.63,13.93,4,2024-06-30 20:00:00
841.14,0.0,12.0,91.55,5.54,49.92,56.79,12.03,3,2024-06-30 21:00:00
761.03,0.0,8.31,103.0,6.44,48.43,54.77,10.51,3,2024-06-30 22:00:00
741.0,0.0,7.37,103.0,6.44,47.65,53.5,9.75,3,2024-06-30 23:00:00
747.68,0.0,7.63,98.71,5.78,48.03,53.2,8.99,3,2024-07-01 00:00:00
801.09,0.01,9.94,91.55,5.3,48.77,53.33,8.87,3,2024-07-01 01:00:00
988.01,0.48,20.39,79.39,6.38,49.33,53.77,10.13,3,2024-07-01 02:00:00
1295.09,2.88,33.24,77.25,9.18,49.95,54.29,11.27,3,2024-07-01 03:00:00
1121.52,2.43,23.99,120.16,15.14,42.27,46.51,9.25,3,2024-07-01 04:00:00
947.95,1.45,14.39,163.08,16.21,39.44,43.52,8.23,4,2024-07-01 05:00:00
821.11,0.79,8.14,191.69,16.21,37.23,40.9,7.54,5,2024-07-01 06:00:00
640.87,0.47,4.37,171.66,10.73,30.65,36.66,6.4,4,2024-07-01 07:00:00
587.46,0.47,4.24,158.79,9.18,29.98,39.12,6.27,4,2024-07-01 08:00:00
594.14,0.51,4.88,158.79,9.18,32.57,43.4,6.33,4,2024-07-01 09:00:00
594.14,0.54,5.57,158.79,8.94,34.94,47.24,6.52,4,2024-07-01 10:00:00
614.17,0.63,7.2,160.22,10.01,36.57,49.37,6.71,4,2024-07-01 11:00:00
647.54,0.73,10.54,157.36,11.32,36.58,49.38,6.84,4,2024-07-01 12:00:00
921.25,1.19,29.47,134.47,12.04,37.33,49.44,8.36,3,2024-07-01 13:00:00
1295.09,0.42,50.04,97.27,11.44,38.73,49.73,10.89,3,2024-07-01 14:00:00
1415.25,0.0,50.04,75.82,9.66,39.03,49.17,12.92,3,2024-07-01 15:00:00
1308.44,0.0,38.73,71.53,6.97,38.0,47.07,14.19,3,2024-07-01 16:00:00
1094.82,0.0,29.13,75.82,5.3,37.27,45.17,14.44,3,2024-07-01 17:00:00
988.01,0.0,26.05,79.39,4.77,37.2,44.16,14.19,3,2024-07-01 18:00:00
934.6,0.0,22.96,82.25,4.65,37.58,43.69,13.55,3,2024-07-01 19:00:00
894.55,0.0,19.71,81.54,5.3,38.03,43.29,12.54,3,2024-07-01 20:00:00
841.14,0.0,15.59,78.68,5.84,37.25,41.81,9.25,3,2024-07-01 21:00:00
767.71,0.0,11.48,77.96,5.48,34.06,38.1,6.46,3,2024-07-01 22:00:00
714.3,0.0,8.91,80.11,5.36,30.95,34.66,5.64,3,2024-07-01 23:00:00
700.95,0.0,8.65,83.68,5.6,30.28,33.94,5.38,3,2024-07-02 00:00:00
734.33,0.01,11.31,85.12,5.54,31.86,36.0,5.76,3,2024-07-02 01:00:00
947.95,0.67,23.65,79.39,6.85,34.64,39.58,7.03,3,2024-07-02 02:00:00
1281.74,4.25,38.39,80.11,9.89,37.36,42.56,8.61,3,2024-07-02 03:00:00
1174.93,3.86,30.16,121.59,15.26,35.21,39.77,8.11,3,2024-07-02 04:00:00
1001.36,2.1,19.54,167.37,16.93,35.22,40.48,7.85,4,2024-07-02 05:00:00
834.47,0.96,10.97,197.41,17.64,36.05,42.11,7.54,5,2024-07-02 06:00:00
607.49,0.55,5.74,173.09,13.23,32.06,41.58,6.4,4,2024-07-02 07:00:00
540.73,0.57,5.27,163.08,11.68,31.4,43.19,6.08,4,2024-07-02 08:00:00
527.38,0.64,5.74,164.51,11.92,32.48,44.69,6.02,4,2024-07-02 09:00:00
520.71,0.68,6.43,165.94,12.16,33.84,46.14,6.14,4,2024-07-02 10:00:00
534.06,0.77,7.97,163.08,12.99,34.66,47.07,6.33,4,2024-07-02 11:00:00
574.11,0.89,11.31,153.06,13.23,35.02,47.65,6.71,4,2024-07-02 12:00:00
1014.71,1.96,37.7,117.3,12.64,37.59,50.15,8.74,3,2024-07-02 13:00:00
1602.17,0.82,68.55,74.39,11.8,41.46,53.64,11.53,3,2024-07-02 14:00:00
1922.61,0.01,76.09,51.5,10.61,44.66,56.75,13.55,3,2024-07-02 15:00:00
1815.8,0.0,66.49,47.21,8.23,44.47,57.14,14.95,3,2024-07-02 16:00:00
1428.6,0.0,52.09,47.21,6.14,41.15,54.24,15.45,3,2024-07-02 17:00:00
1214.98,0.0,44.55,46.49,5.36,38.78,51.32,15.2,3,2024-07-02 18:00:00
1054.76,0.0,36.33,50.78,5.01,36.71,47.79,14.19,3,2024-07-02 19:00:00
834.47,0.0,23.31,62.94,4.41,35.15,44.61,12.67,3,2024-07-02 20:00:00
640.87,0.0,12.68,79.39,4.11,33.51,41.84,10.13,3,2024-07-02 21:00:00
547.41,0.0,7.37,94.41,4.53,30.76,38.0,7.22,3,2024-07-02 22:00:00
534.06,0.0,6.6,94.41,5.07,28.98,35.08,5.89,3,2024-07-02 23:00:00
534.06,0.0,7.03,95.84,5.72,27.62,32.46,4.94,3,2024-07-03 00:00:00
574.11,0.01,9.34,94.41,6.5,27.06,30.83,4.81,3,2024-07-03 01:00:00
741.0,0.57,18.51,88.69,7.21,27.15,30.24,5.38,3,2024-07-03 02:00:00
1014.71,3.3,28.79,83.68,8.58,27.66,30.36,6.14,3,2024-07-03 03:00:00
961.3,3.32,22.96,105.86,10.97,26.61,28.89,6.21,3,2024-07-03 04:00:00
867.84,2.1,16.96,135.9,12.99,26.94,29.05,6.33,3,2024-07-03 05:00:00
794.41,1.22,12.51,165.94,16.69,28.7,30.78,6.21,4,2024-07-03 06:00:00
647.54,0.77,8.65,167.37,16.69,27.98,34.85,5.51,4,2024-07-03 07:00:00
574.11,0.72,7.71,165.94,15.74,28.89,41.35,5.26,4,2024-07-03 08:00:00
560.76,0.73,7.88,171.66,15.74,30.61,44.76,5.26,4,2024-07-03 09:00:00
547.41,0.75,8.05,174.52,14.9,32.3,47.59,5.32,4,2024-07-03 10:00:00
540.73,0.85,9.17,165.94,13.95,32.41,49.66,5.51,4,2024-07-03 11:00:00
560.76,1.03,11.82,144.48,12.64,29.78,48.6,5.64,4,2024-07-03 12:00:00
707.63,1.16,20.56,118.73,11.44,27.04,44.98,6.59,3,2024-07-03 13:00:00
827.79,0.33,26.73,94.41,9.06,24.92,40.81,8.11,2,2024-07-03 14:00:00
774.38,0.0,22.62,80.82,6.32,22.97,37.7,8.87,2,2024-07-03 15:00:00
654.22,0.0,16.79,81.54,4.41,21.56,34.9,8.61,2,2024-07-03 16:00:00
600.81,0.0,14.39,85.83,4.11,21.03,33.43,8.49,2,2024-07-03 17:00:00
587.46,0.0,14.74,82.25,4.11,19.51,30.36,8.99,2,2024-07-03 18:00:00
547.41,0.0,12.68,79.39,3.93,17.63,25.79,9.12,2,2024-07-03 19:00:00
494.0,0.0,9.25,80.11,4.05,16.78,22.46,8.49,2,2024-07-03 20:00:00
467.3,0.0,6.94,79.39,4.35,16.68,20.78,7.22,2,2024-07-03 21:00:00
460.62,0.0,6.0,77.96,5.01,16.49,19.38,5.76,2,2024-07-03 22:00:00
467.3,0.0,5.23,76.53,4.95,16.46,18.3,4.56,2,2024-07-03 23:00:00
507.35,0.0,4.97,74.39,4.83,17.68,18.79,3.67,2,2024-07-04 00:00:00
574.11,0.0,5.83,69.38,4.89,18.91,19.6,2.88,2,2024-07-04 01:00:00
694.27,0.18,12.0,57.94,5.78,19.48,20.15,2.75,2,2024-07-04 02:00:00
907.9,1.98,22.28,48.64,7.57,20.83,21.69,3.17,2,2024-07-04 03:00:00
1041.41,3.24,26.39,55.07,9.42,22.82,23.98,3.93,2,2024-07-04 04:00:00
988.01,1.9,24.68,65.8,11.32,23.28,24.71,4.75,2,2024-07-04 05:00:00
907.9,0.7,21.25,68.66,14.07,21.99,23.49,5.32,2,2024-07-04 06:00:00
687.6,0.64,13.19,85.83,13.95,17.66,19.48,4.12,2,2024-07-04 07:00:00
614.17,0.46,10.62,92.98,11.09,16.22,18.85,3.83,2,2024-07-04 08:00:00
600.81,0.41,10.2,92.98,8.94,15.3,18.29,3.99,2,2024-07-04 09:00:00
587.46,0.32,10.02,92.98,8.11,14.81,17.95,4.18,2,2024-07-04 10:00:00
580.79,0.51,9.77,98.71,7.75,15.93,19.26,4.37,2,2024-07-04 11:00:00
600.81,0.61,10.88,104.43,7.21,18.07,21.84,4.5,3,2024-07-04 12:00:00
827.79,0.88,24.33,92.98,6.74,22.06,26.41,5.83,2,2024-07-04 13:00:00
1081.47,0.25,37.01,77.25,6.56,26.08,30.99,7.85,3,2024-07-04 14:00:00
1134.87,0.0,38.04,69.38,6.26,28.13,33.44,9.25,3,2024-07-04 15:00:00
1041.41,0.0,32.56,70.1,5.36,27.79,32.82,9.88,3,2024-07-04 16:00:00
894.55,0.0,25.02,75.82,4.71,26.71,30.98,9.37,3,2024-07-04 17:00:00
847.82,0.0,21.25,78.68,4.71,26.32,29.72,8.49,3,2024-07-04 18:00:00
821.11,0.0,19.02,76.53,4.83,25.13,27.6,7.28,3,2024-07-04 19:00:00
827.79,0.0,18.16,69.38,4.65,24.05,26.12,6.52,2,2024-07-04 20:00:00
774.38,0.0,14.91,64.37,4.41,22.07,24.1,5.83,2,2024-07-04 21:00:00
707.63,0.0,12.34,58.65,4.17,19.38,21.51,5.38,2,2024-07-04 22:00:00
674.25,0.0,11.31,55.07,4.71,18.43,20.44,5.07,2,2024-07-04 23:00:00
654.22,0.0,10.97,54.36,5.07,18.72,20.35,4.88,2,2024-07-05 00:00:00
640.87,0.0,10.2,60.8,5.3,19.18,20.39,4.56,2,2024-07-05 01:00:00
727.65,0.0,16.11,60.08,6.02,19.17,20.36,4.75,2,2024-07-05 02:00:00
867.84,0.0,25.02,52.93,7.63,18.81,20.03,5.0,2,2024-07-05 03:00:00
867.84,0.05,23.99,54.36,9.3,18.58,19.66,4.75,2,2024-07-05 04:00:00
827.79,0.16,20.39,59.37,10.49,19.05,20.03,4.43,2,2024-07-05 05:00:00
801.09,0.27,17.99,61.51,12.16,20.3,21.22,4.31,2,2024-07-05 06:00:00
988.01,1.65,26.05,55.07,10.97,23.95,25.07,4.94,2,2024-07-05 07:00:00
1468.66,5.81,43.87,57.22,10.25,31.24,32.82,6.27,3,2024-07-05 08:00:00
2002.72,9.16,61.01,76.53,10.49,38.46,40.43,7.35,3,2024-07-05 09:00:00
2189.64,8.72,64.43,104.43,9.42,41.18,43.26,7.79,3,2024-07-05 10:00:00
1949.31,5.76,53.47,130.18,7.99,41.4,43.4,7.6,3,2024-07-05 11:00:00
1468.66,3.35,38.04,133.04,6.26,38.36,39.94,6.84,3,2024-07-05 12:00:00
1001.36,0.92,23.31,124.45,6.38,30.76,31.84,4.94,3,2024-07-05 13:00:00
1028.06,0.14,26.73,97.27,5.66,24.7,25.83,4.94,2,2024-07-05 14:00:00
988.01,0.0,24.33,82.97,4.95,19.28,20.46,4.37,2,2024-07-05 15:00:00
974.66,0.0,23.31,75.1,4.11,15.9,17.06,3.67,2,2024-07-05 16:00:00
1041.41,0.0,27.76,62.94,4.17,15.32,16.74,3.93,2,2024-07-05 17:00:00
1148.22,0.0,33.93,49.35,4.77,15.77,17.45,4.37,2,2024-07-05 18:00:00
1228.33,0.0,38.39,38.27,5.54,15.91,17.63,4.69,2,2024-07-05 19:00:00
1161.58,0.0,31.19,37.55,5.19,15.26,16.93,4.43,2,2024-07-05 20:00:00
1014.71,0.0,20.91,41.48,4.35,14.25,15.87,4.18,2,2024-07-05 21:00:00
894.55,0.0,14.57,45.78,4.29,13.2,14.79,4.05,2,2024-07-05 22:00:00
807.76,0.0,11.65,48.64,4.89,12.28,13.8,4.12,2,2024-07-05 23:00:00
754.36,0.0,11.14,47.21,5.19,11.63,13.07,4.37,2,2024-07-06 00:00:00
734.33,0.01,12.34,43.99,4.23,11.18,12.6,4.69,2,2024-07-06 01:00:00
847.82,0.82,19.71,38.62,4.05,11.67,13.26,4.94,2,2024-07-06 02:00:00
1028.06,3.74,26.05,46.49,5.07,13.36,15.08,5.19,2,2024-07-06 03:00:00
934.6,2.6,19.71,86.55,7.75,14.98,16.38,4.43,2,2024-07-06 04:00:00
814.44,1.41,13.71,123.02,8.82,17.78,19.01,4.12,3,2024-07-06 05:00:00
714.3,0.81,9.25,141.62,10.25,20.24,21.42,4.12,4,2024-07-06 06:00:00
627.52,0.57,6.0,140.19,9.54,20.01,20.91,3.32,4,2024-07-06 07:00:00
640.87,0.6,5.57,145.91,9.3,22.7,23.48,3.01,4,2024-07-06 08:00:00
674.25,0.68,6.0,158.79,9.89,27.09,27.92,3.07,4,2024-07-06 09:00:00
700.95,0.72,7.03,171.66,11.56,31.42,32.37,3.26,4,2024-07-06 10:00:00
720.98,0.74,8.74,170.23,11.92,32.54,33.54,3.61,4,2024-07-06 11:00:00
747.68,0.75,11.65,155.93,10.85,31.22,32.24,3.99,4,2024-07-06 12:00:00
1441.96,3.16,52.09,92.98,7.99,33.81,35.34,7.41,3,2024-07-06 13:00:00
2349.85,4.14,97.33,24.68,6.26,39.78,42.42,12.54,3,2024-07-06 14:00:00
2723.69,8.94,104.19,1.2,5.72,44.14,47.97,16.21,3,2024-07-06 15:00:00
2670.29,11.96,91.85,0.26,5.13,45.83,50.66,17.73,3,2024-07-06 16:00:00
2269.74,8.61,75.4,0.56,4.11,44.26,49.53,15.83,3,2024-07-06 17:00:00
1815.8,4.36,61.69,2.48,3.49,41.87,46.96,13.17,3,2024-07-06 18:00:00
1295.09,0.09,40.78,19.67,2.98,38.09,42.2,10.26,3,2024-07-06 19:00:00
1054.76,0.0,27.42,34.69,2.71,37.73,41.16,8.36,3,2024-07-06 20:00:00
854.49,0.0,16.45,50.78,2.59,38.62,41.35,7.16,3,2024-07-06 21:00:00
714.3,0.0,8.91,65.8,2.92,38.88,41.02,6.08,3,2024-07-06 22:00:00
680.92,0.0,6.85,65.8,2.92,38.91,40.76,5.32,3,2024-07-06 23:00:00
667.57,0.0,6.68,62.94,2.74,37.61,39.26,4.69,3,2024-07-07 00:00:00
687.6,0.01,8.4,58.65,2.83,34.64,36.18,4.5,3,2024-07-07 01:00:00
821.11,0.81,16.96,51.5,4.71,32.97,34.68,5.45,3,2024-07-07 02:00:00
1068.12,4.02,28.1,53.64,9.06,34.66,36.71,6.78,3,2024-07-07 03:00:00
1068.12,3.74,28.79,82.25,14.54,37.15,39.26,7.03,3,2024-07-07 04:00:00
1108.17,2.65,30.16,111.58,18.84,40.69,42.94,7.35,3,2024-07-07 05:00:00
1121.52,1.66,31.19,131.61,24.32,42.88,45.26,7.6,3,2024-07-07 06:00:00
814.44,0.65,16.28,131.61,18.6,28.4,30.03,5.32,3,2024-07-07 07:00:00
714.3,0.39,11.14,121.59,13.23,22.62,24.02,5.0,3,2024-07-07 08:00:00
700.95,0.35,10.71,113.01,12.04,20.89,22.23,5.13,3,2024-07-07 09:00:00
707.63,0.63,11.14,114.44,13.11,21.64,22.97,5.32,3,2024-07-07 10:00:00
747.68,0.94,12.34,128.75,15.97,25.9,27.3,5.51,3,2024-07-07 11:00:00
801.09,1.15,15.42,144.48,18.36,31.39,32.88,5.7,4,2024-07-07 12:00:00
1482.01,3.91,58.95,100.14,15.02,39.42,41.54,9.12,3,2024-07-07 13:00:00
2243.04,3.69,109.67,30.4,10.73,47.23,50.47,14.31,3,2024-07-07 14:00:00
2456.67,4.47,117.9,3.08,8.46,52.26,56.64,19.25,4,2024-07-07 15:00:00
2590.18,9.95,111.04,0.37,7.63,56.19,61.61,22.29,4,2024-07-07 16:00:00
3044.13,14.75,111.04,0.05,7.03,60.54,66.68,16.72,4,2024-07-07 17:00:00
3631.59,20.34,113.79,0.0,6.62,63.82,70.39,11.27,4,2024-07-07 18:00:00
3311.16,15.42,94.59,0.03,5.48,59.47,65.55,7.79,4,2024-07-07 19:00:00
2510.07,4.47,72.66,1.88,4.65,53.07,58.58,6.65,4,2024-07-07 20:00:00
1735.69,0.06,43.87,21.64,4.29,47.65,52.64,6.27,3,2024-07-07 21:00:00
1295.09,0.0,24.68,40.05,4.17,44.9,49.5,6.27,3,2024-07-07 22:00:00
1148.22,0.0,18.68,38.27,3.93,44.48,49.11,6.9,3,2024-07-07 23:00:00
1108.17,0.0,18.85,32.9,4.05,44.55,49.44,8.23,3,2024-07-08 00:00:00
1188.28,0.17,26.39,25.03,4.53,45.01,50.27,9.88,3,2024-07-08 01:00:00
1708.98,9.05,46.61,16.45,6.02,48.48,54.32,10.89,3,2024-07-08 02:00:00
2403.26,24.36,67.86,31.83,8.58,54.35,60.32,11.27,4,2024-07-08 03:00:00
1482.01,6.65,43.53,115.87,22.17,50.11,53.92,8.36,4,2024-07-08 04:00:00
1401.9,3.8,34.62,200.27,26.94,63.39,67.14,8.61,5,2024-07-08 05:00:00
1361.85,1.56,21.25,311.85,26.23,85.41,89.38,8.99,5,2024-07-08 06:00:00
801.09,0.59,7.28,248.91,21.22,59.57,62.15,4.05,5,2024-07-08 07:00:00
660.9,0.52,5.65,208.85,14.19,46.11,48.37,2.98,5,2024-07-08 08:00:00
647.54,0.53,6.0,205.99,12.76,43.96,46.14,2.94,5,2024-07-08 09:00:00
640.87,0.53,6.34,200.27,10.97,42.41,44.56,3.17,5,2024-07-08 10:00:00
654.22,0.59,7.71,194.55,10.97,42.05,44.19,3.55,5,2024-07-08 11:00:00
687.6,0.66,11.14,185.97,11.92,41.78,43.92,3.96,5,2024-07-08 12:00:00
1615.52,4.08,70.6,110.15,11.92,46.57,49.38,8.04,3,2024-07-08 13:00:00
2777.1,10.84,132.98,18.6,11.09,54.25,58.34,13.55,4,2024-07-08 14:00:00
3257.75,31.74,128.87,0.06,10.13,60.16,65.52,17.48,4,2024-07-08 15:00:00
3578.19,40.68,124.75,0.0,10.25,64.65,71.21,20.77,4,2024-07-08 16:00:00
3845.21,38.44,126.12,0.0,10.25,67.96,75.71,23.05,4,2024-07-08 17:00:00
3898.62,37.55,120.64,0.0,9.66,69.45,78.1,24.57,4,2024-07-08 18:00:00
3471.37,30.4,105.56,0.0,7.75,66.53,75.3,23.05,4,2024-07-08 19:00:00
2670.29,15.2,82.94,0.06,5.3,61.61,69.97,16.97,4,2024-07-08 20:00:00
1842.5,2.77,58.26,3.49,3.87,56.69,64.32,12.03,4,2024-07-08 21:00:00
1228.33,0.02,32.22,19.49,3.58,52.08,58.27,8.74,4,2024-07-08 22:00:00
1028.06,0.01,22.28,24.32,3.93,51.66,57.03,7.22,4,2024-07-08 23:00:00
974.66,0.01,19.19,28.97,4.59,52.26,57.06,6.59,4,2024-07-09 00:00:00
1028.06,0.04,22.28,33.97,5.25,52.95,57.57,6.84,4,2024-07-09 01:00:00
1375.2,3.46,40.44,24.32,6.56,53.85,58.7,7.92,4,2024-07-09 02:00:00
1976.01,18.55,56.21,23.25,8.11,54.88,59.87,9.37,4,2024-07-09 03:00:00
1375.2,7.26,40.44,77.96,13.95,43.75,47.12,7.6,3,2024-07-09 04:00:00
1241.68,4.36,32.56,128.75,17.88,47.86,51.09,8.11,3,2024-07-09 05:00:00
1161.58,2.29,24.33,197.41,19.79,60.29,63.66,8.74,5,2024-07-09 06:00:00
694.27,0.63,7.28,183.11,12.99,50.7,53.29,5.64,5,2024-07-09 07:00:00
594.14,0.5,4.93,158.79,8.11,43.04,45.67,5.19,4,2024-07-09 08:00:00
580.79,0.54,5.06,151.63,7.39,40.13,42.98,5.19,4,2024-07-09 09:00:00
567.44,0.57,5.31,143.05,6.68,37.65,40.68,5.13,4,2024-07-09 10:00:00
567.44,0.68,6.51,134.47,6.97,34.99,38.02,5.0,3,2024-07-09 11:00:00
587.46,0.85,9.6,124.45,7.87,32.47,35.39,4.81,3,2024-07-09 12:00:00
1548.77,8.49,64.43,58.65,7.75,36.24,39.73,9.12,3,2024-07-09 13:00:00
2590.18,27.94,98.71,5.19,7.21,42.35,46.92,14.95,3,2024-07-09 14:00:00
2910.61,43.36,91.85,0.02,6.74,46.18,51.82,19.0,3,2024-07-09 15:00:00
3070.83,51.41,90.48,0.0,6.97,49.49,56.0,20.77,3,2024-07-09 16:00:00
