CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,AQI,Timestamp
2857.21,10.51,72.66,2.59,7.15,212.14,242.73,19.0,5,2025-01-13 02:00:00
4058.84,48.28,86.37,0.13,9.18,238.17,274.82,22.04,5,2025-01-13 03:00:00
5126.95,87.62,97.33,2.41,10.73,260.68,302.0,26.35,5,2025-01-13 04:00:00
5180.36,87.62,102.82,9.83,11.68,259.11,301.36,28.88,5,2025-01-13 05:00:00
4165.65,54.99,100.08,26.82,12.04,232.63,269.81,24.07,5,2025-01-13 06:00:00
1495.36,3.97,31.19,134.47,21.46,175.24,192.47,7.85,5,2025-01-13 07:00:00
1295.09,2.01,18.68,163.08,21.93,184.4,200.41,6.08,5,2025-01-13 08:00:00
1281.74,1.44,16.11,175.95,21.93,191.61,207.68,5.89,5,2025-01-13 09:00:00
1482.01,1.31,19.71,178.81,17.4,212.71,231.29,7.6,5,2025-01-13 10:00:00
1708.98,1.03,27.42,173.09,14.9,235.43,257.03,9.63,5,2025-01-13 11:00:00
1922.61,0.31,38.39,155.93,14.31,240.31,262.9,10.51,5,2025-01-13 12:00:00
2643.59,0.0,74.71,108.72,13.35,268.26,294.86,14.44,5,2025-01-13 13:00:00
3391.27,0.0,109.67,66.52,12.64,310.73,342.63,19.0,5,2025-01-13 14:00:00
3738.4,0.01,119.27,50.07,12.16,342.5,378.25,21.53,5,2025-01-13 15:00:00
4165.65,0.1,132.98,31.83,11.32,371.71,411.18,24.07,5,2025-01-13 16:00:00
4592.9,1.31,146.69,10.64,10.61,395.85,440.15,26.09,5,2025-01-13 17:00:00
4646.3,4.25,145.32,3.04,9.42,398.6,445.52,25.08,5,2025-01-13 18:00:00
4325.87,3.63,137.09,3.0,7.39,380.21,424.43,20.27,5,2025-01-13 19:00:00
3898.62,1.17,123.38,6.88,6.02,360.74,401.9,17.23,5,2025-01-13 20:00:00
3578.19,0.18,105.56,13.95,5.3,339.11,377.73,16.21,5,2025-01-13 21:00:00
3124.24,0.03,84.31,21.28,4.77,311.23,346.8,15.71,5,2025-01-13 22:00:00
2777.1,0.01,68.55,25.03,4.41,285.18,318.28,15.58,5,2025-01-13 23:00:00
2616.88,0.03,61.69,24.32,4.41,266.9,298.08,15.83,5,2025-01-14 00:00:00
2643.59,0.44,65.12,15.2,4.89,253.49,284.58,17.23,5,2025-01-14 01:00:00
3337.86,17.88,76.77,0.88,7.45,260.78,296.89,23.05,5,2025-01-14 02:00:00
4806.52,70.63,86.37,0.09,10.73,287.0,331.46,29.64,5,2025-01-14 03:00:00
6515.5,132.32,98.71,1.48,13.47,329.56,382.55,36.48,5,2025-01-14 04:00:00
7263.18,153.78,109.67,5.01,14.9,351.23,407.7,39.52,5,2025-01-14 05:00:00
6675.72,126.96,123.38,12.16,15.74,340.85,394.32,35.46,5,2025-01-14 06:00:00
2269.74,9.95,64.43,103.0,27.42,207.29,232.73,15.2,5,2025-01-14 07:00:00
1922.61,5.14,47.98,138.76,30.52,210.95,236.22,12.16,5,2025-01-14 08:00:00
1949.31,3.74,47.3,155.93,34.81,219.1,245.42,11.53,5,2025-01-14 09:00:00
2723.69,5.87,82.94,121.59,32.42,240.46,270.04,16.09,5,2025-01-14 10:00:00
4058.84,13.75,146.69,51.5,28.61,277.45,312.49,22.55,5,2025-01-14 11:00:00
5714.42,51.86,183.7,5.14,27.42,313.43,353.84,27.61,5,2025-01-14 12:00:00
8224.49,118.02,219.35,0.04,34.33,368.72,417.16,40.53,5,2025-01-14 13:00:00
10467.53,164.51,268.7,0.0,50.07,440.87,500.37,65.86,5,2025-01-14 14:00:00
12069.7,185.97,312.57,0.0,66.76,511.96,584.15,91.2,5,2025-01-14 15:00:00
12710.57,178.81,350.95,0.0,78.2,561.98,648.14,112.47,5,2025-01-14 16:00:00
11856.08,150.2,348.21,0.0,76.29,563.77,660.82,119.57,5,2025-01-14 17:00:00
10253.91,121.59,301.6,0.0,66.76,523.95,623.67,114.5,5,2025-01-14 18:00:00
8758.54,100.14,257.73,0.0,57.22,469.92,564.46,103.35,5,2025-01-14 19:00:00
7797.24,83.15,224.83,0.0,51.02,435.88,522.85,94.23,5,2025-01-14 20:00:00
7156.37,69.74,205.64,0.0,47.68,416.62,496.2,89.17,5,2025-01-14 21:00:00
6675.72,53.64,194.67,0.0,44.82,403.76,474.08,82.08,5,2025-01-14 22:00:00
6034.85,36.66,183.7,0.0,38.62,382.71,445.47,70.93,5,2025-01-14 23:00:00
5393.98,25.26,164.51,0.01,29.09,358.59,415.94,56.24,5,2025-01-15 00:00:00
4806.52,21.68,142.57,0.02,21.7,332.69,386.26,45.6,5,2025-01-15 01:00:00
5126.95,44.7,127.49,0.0,23.37,332.86,388.78,51.17,5,2025-01-15 02:00:00
6355.29,101.92,124.75,0.11,28.61,352.3,413.93,62.82,5,2025-01-15 03:00:00
8010.86,166.3,131.61,2.44,35.76,382.92,451.5,78.02,5,2025-01-15 04:00:00
8865.36,194.91,139.83,7.69,38.15,400.17,471.63,82.08,5,2025-01-15 05:00:00
8438.11,164.51,160.4,16.81,32.42,389.76,455.66,64.85,5,2025-01-15 06:00:00
2616.88,16.76,76.09,94.41,40.05,188.99,215.26,18.24,5,2025-01-15 07:00:00
2136.23,8.94,59.63,133.04,41.48,194.76,219.34,14.82,5,2025-01-15 08:00:00
2136.23,6.09,57.58,158.79,43.87,220.97,246.31,14.69,5,2025-01-15 09:00:00
2536.77,5.59,73.34,157.36,38.15,259.51,287.52,17.48,5,2025-01-15 10:00:00
3204.35,5.25,105.56,121.59,27.66,303.98,335.37,21.53,5,2025-01-15 11:00:00
3898.62,2.63,149.43,59.37,21.7,330.37,364.9,24.83,5,2025-01-15 12:00:00
5233.76,20.56,191.93,4.02,21.22,361.51,401.05,31.16,5,2025-01-15 13:00:00
6729.13,62.58,200.15,0.0,22.89,407.31,455.64,40.53,5,2025-01-15 14:00:00
7797.24,84.04,213.86,0.0,25.51,458.66,516.82,51.68,5,2025-01-15 15:00:00
9185.79,102.82,246.76,0.0,36.72,516.27,584.73,73.97,5,2025-01-15 16:00:00
10681.15,119.81,290.63,0.0,51.02,574.49,656.05,99.3,5,2025-01-15 17:00:00
11535.64,130.53,323.53,0.0,59.6,602.05,694.73,113.49,5,2025-01-15 18:00:00
11108.4,121.59,318.05,0.0,57.7,571.37,670.4,109.43,5,2025-01-15 19:00:00
9078.98,86.72,265.96,0.0,45.3,476.12,572.0,87.14,5,2025-01-15 20:00:00
6088.26,43.36,178.22,0.0,27.42,339.75,419.39,56.24,5,2025-01-15 21:00:00
3685.0,14.53,105.56,0.26,11.44,232.49,291.23,29.13,5,2025-01-15 22:00:00
2456.67,2.26,66.49,5.9,7.87,180.23,224.59,21.28,5,2025-01-15 23:00:00
1976.01,0.12,45.93,22.17,7.87,159.67,196.88,21.03,5,2025-01-16 00:00:00
1949.31,0.05,45.93,31.11,8.94,155.8,190.33,23.31,5,2025-01-16 01:00:00
2857.21,6.93,82.94,7.15,12.04,183.67,223.32,30.91,5,2025-01-16 02:00:00
4859.92,65.27,108.3,0.1,15.74,232.6,281.74,40.02,5,2025-01-16 03:00:00
6462.1,119.81,120.64,1.59,16.45,260.05,316.64,42.05,5,2025-01-16 04:00:00
6408.69,119.81,117.9,5.68,15.74,249.46,305.35,38.5,5,2025-01-16 05:00:00
5020.14,78.68,105.56,14.31,14.31,213.6,260.58,31.41,5,2025-01-16 06:00:00
1281.74,1.69,22.62,133.04,15.97,121.4,135.73,6.71,5,2025-01-16 07:00:00
787.73,0.7,9.17,137.33,10.73,66.41,72.88,3.8,4,2025-01-16 08:00:00
647.54,0.6,7.63,134.47,8.46,44.47,48.62,3.2,3,2025-01-16 09:00:00
594.14,0.56,7.97,131.61,8.23,33.94,37.33,3.04,3,2025-01-16 10:00:00
594.14,0.47,10.28,127.32,8.7,28.69,31.91,3.2,3,2025-01-16 11:00:00
634.19,0.15,13.88,121.59,8.82,25.78,29.02,3.32,3,2025-01-16 12:00:00
1375.2,0.01,55.52,72.24,8.94,39.2,47.25,9.37,3,2025-01-16 13:00:00
2189.64,0.54,95.96,23.25,9.06,59.78,75.76,16.97,4,2025-01-16 14:00:00
2536.77,3.38,106.93,5.9,9.3,75.62,98.53,21.03,5,2025-01-16 15:00:00
3070.83,18.33,105.56,0.34,9.78,102.6,136.42,23.31,5,2025-01-16 16:00:00
3738.4,38.44,101.45,0.0,12.28,136.58,183.45,29.39,5,2025-01-16 17:00:00
4112.24,48.28,102.82,0.0,15.5,153.64,209.42,36.48,5,2025-01-16 18:00:00
4005.43,46.04,104.19,0.0,17.4,146.38,200.86,40.53,5,2025-01-16 19:00:00
3685.0,34.87,102.82,0.0,16.21,131.81,180.36,38.0,5,2025-01-16 20:00:00
3284.45,22.13,95.96,0.03,12.87,120.55,162.2,30.91,5,2025-01-16 21:00:00
2777.1,9.83,85.68,0.52,7.99,105.26,137.61,21.53,5,2025-01-16 22:00:00
2189.64,1.38,69.23,7.15,5.3,87.46,111.8,17.48,5,2025-01-16 23:00:00
1682.28,0.04,47.98,27.54,4.59,73.05,91.42,15.07,4,2025-01-17 00:00:00
1174.93,0.0,27.76,63.66,4.89,52.12,63.94,10.26,4,2025-01-17 01:00:00
1348.5,0.01,39.76,55.07,5.9,54.56,67.0,11.78,4,2025-01-17 02:00:00
1895.9,1.47,69.92,24.32,7.45,62.82,77.94,14.69,4,2025-01-17 03:00:00
2323.15,15.87,74.71,20.03,8.94,67.97,85.45,16.72,4,2025-01-17 04:00:00
2189.64,20.56,63.06,36.12,9.54,64.59,82.76,16.21,4,2025-01-17 05:00:00
1682.28,13.41,47.98,62.23,9.66,55.56,71.2,13.43,4,2025-01-17 06:00:00
974.66,3.74,22.96,108.72,12.28,44.43,53.91,7.47,3,2025-01-17 07:00:00
934.6,2.46,18.68,125.89,13.11,54.46,63.85,6.65,4,2025-01-17 08:00:00
934.6,1.84,18.16,134.47,13.83,58.44,67.59,6.21,4,2025-01-17 09:00:00
1041.41,1.33,21.08,138.76,12.64,71.33,82.08,6.71,4,2025-01-17 10:00:00
1281.74,0.78,28.45,138.76,12.76,97.98,111.89,7.79,5,2025-01-17 11:00:00
1522.06,0.22,38.04,128.75,13.11,115.69,131.59,8.74,5,2025-01-17 12:00:00
1815.8,0.01,52.09,107.29,12.87,129.2,147.48,10.64,5,2025-01-17 13:00:00
2002.72,0.0,58.95,94.41,12.64,140.42,161.2,12.79,5,2025-01-17 14:00:00
1976.01,0.0,55.52,91.55,12.4,141.1,162.99,13.93,5,2025-01-17 15:00:00
2269.74,0.0,68.55,72.96,12.04,153.18,178.19,17.73,5,2025-01-17 16:00:00
2616.88,0.0,85.68,50.07,11.32,166.41,194.98,21.28,5,2025-01-17 17:00:00
2750.4,0.02,94.59,36.84,10.25,165.2,195.58,21.53,5,2025-01-17 18:00:00
2670.29,0.03,93.22,31.11,8.46,154.31,183.57,19.0,5,2025-01-17 19:00:00
2456.67,0.01,81.57,34.69,6.74,141.74,169.58,16.47,5,2025-01-17 20:00:00
2243.04,0.0,68.55,39.34,5.6,132.02,159.08,15.45,5,2025-01-17 21:00:00
2056.12,0.0,58.26,41.48,4.89,125.5,152.22,15.45,5,2025-01-17 22:00:00
1976.01,0.0,52.78,38.62,4.53,126.19,152.65,16.21,5,2025-01-17 23:00:00
2002.72,0.0,52.78,33.62,4.59,130.64,157.44,17.48,5,2025-01-18 00:00:00
2189.64,0.11,60.32,22.35,5.25,139.48,168.0,19.51,5,2025-01-18 01:00:00
2883.91,11.4,78.83,2.3,7.57,164.5,198.49,25.59,5,2025-01-18 02:00:00
4219.06,56.77,85.68,0.1,10.61,200.51,240.74,32.93,5,2025-01-18 03:00:00
5661.01,106.39,93.22,1.5,13.59,237.23,282.9,38.5,5,2025-01-18 04:00:00
6515.5,132.32,102.82,4.87,16.45,260.73,309.08,40.02,5,2025-01-18 05:00:00
6942.75,134.11,120.64,10.37,19.07,272.42,318.84,37.49,5,2025-01-18 06:00:00
1108.17,5.42,33.93,97.27,35.29,51.38,61.78,5.64,4,2025-01-18 07:00:00
667.57,2.4,17.48,113.01,22.17,29.56,36.36,3.48,3,2025-01-18 08:00:00
647.54,1.82,15.59,117.3,17.17,30.17,37.47,3.8,3,2025-01-18 09:00:00
961.3,2.46,27.42,111.58,18.84,48.26,59.02,6.65,3,2025-01-18 10:00:00
1495.36,2.77,52.09,95.84,20.98,78.33,94.11,10.89,5,2025-01-18 11:00:00
1976.01,1.13,78.83,71.53,19.55,98.79,117.84,13.68,5,2025-01-18 12:00:00
2964.02,3.05,127.49,20.38,17.64,115.48,138.89,18.75,5,2025-01-18 13:00:00
4005.43,26.82,143.95,0.06,16.69,136.85,167.22,25.84,5,2025-01-18 14:00:00
4379.27,43.36,131.61,0.0,15.14,156.61,193.64,30.91,5,2025-01-18 15:00:00
4112.24,40.23,116.53,0.0,13.11,164.87,207.31,32.93,5,2025-01-18 16:00:00
3791.81,33.08,104.19,0.0,12.16,170.15,217.69,33.44,5,2025-01-18 17:00:00
3631.59,29.95,98.71,0.01,11.56,170.09,220.98,32.93,5,2025-01-18 18:00:00
3284.45,24.14,93.22,0.02,10.01,156.74,206.81,29.13,5,2025-01-18 19:00:00
2830.51,15.65,83.63,0.07,8.82,140.23,187.97,26.85,5,2025-01-18 20:00:00
2376.56,7.26,71.97,0.58,8.46,125.68,170.13,26.6,5,2025-01-18 21:00:00
2029.42,2.1,59.63,3.22,8.58,113.96,152.89,26.85,5,2025-01-18 22:00:00
1815.8,0.34,49.35,9.75,9.3,107.85,142.73,27.87,5,2025-01-18 23:00:00
1735.69,0.13,43.87,15.38,10.49,106.21,138.24,29.39,5,2025-01-19 00:00:00
1762.39,0.33,46.61,15.02,12.4,106.46,137.12,33.44,5,2025-01-19 01:00:00
2429.96,13.19,63.75,1.72,17.4,125.43,159.11,44.08,5,2025-01-19 02:00:00
3898.62,59.9,78.83,0.06,25.03,162.05,202.32,59.78,5,2025-01-19 03:00:00
5500.79,107.29,97.33,0.53,33.38,200.12,248.42,77.01,5,2025-01-19 04:00:00
6568.91,139.47,106.93,1.36,39.1,229.39,283.95,91.2,5,2025-01-19 05:00:00
7049.56,151.99,113.79,2.57,40.53,244.47,299.37,91.2,5,2025-01-19 06:00:00
5554.2,94.77,119.27,5.68,30.99,213.47,254.92,56.24,5,2025-01-19 07:00:00
5661.01,89.41,131.61,6.71,29.09,220.95,263.46,48.64,5,2025-01-19 08:00:00
5554.2,73.31,135.72,8.14,25.99,211.47,256.42,41.54,5,2025-01-19 09:00:00
2910.61,14.08,100.08,32.54,28.13,135.18,158.94,18.49,5,2025-01-19 10:00:00
2777.1,13.75,97.33,29.68,24.8,113.6,132.87,15.96,5,2025-01-19 11:00:00
3070.83,16.54,111.04,11.44,21.7,102.35,120.08,16.21,5,2025-01-19 12:00:00
4379.27,60.8,120.64,0.15,19.79,117.83,140.07,23.56,5,2025-01-19 13:00:00
5874.63,119.81,122.01,0.0,22.17,153.54,183.74,37.49,5,2025-01-19 14:00:00
6622.31,148.42,123.38,0.0,25.51,187.94,225.02,49.14,5,2025-01-19 15:00:00
6729.13,148.42,123.38,0.0,27.42,208.18,252.25,59.28,5,2025-01-19 16:00:00
6408.69,135.9,120.64,0.0,27.18,212.3,262.46,64.85,5,2025-01-19 17:00:00
5928.04,119.81,116.53,0.0,23.37,201.73,253.32,60.8,5,2025-01-19 18:00:00
5340.58,98.35,117.9,0.0,13.35,178.09,223.69,40.53,5,2025-01-19 19:00:00
4592.9,69.74,120.64,0.0,8.46,157.3,196.49,28.88,5,2025-01-19 20:00:00
3738.4,38.44,119.27,0.0,6.26,138.33,173.02,22.8,5,2025-01-19 21:00:00
2750.4,11.4,102.82,0.42,5.13,119.85,148.68,18.49,5,2025-01-19 22:00:00
2243.04,1.84,82.94,3.76,4.89,115.37,141.92,17.48,5,2025-01-19 23:00:00
2029.42,0.53,67.17,8.94,5.01,116.0,141.8,17.73,5,2025-01-20 00:00:00
2029.42,1.19,63.06,7.96,5.42,116.15,142.25,19.0,5,2025-01-20 01:00:00
2643.59,17.88,69.92,0.6,7.63,136.59,167.4,25.08,5,2025-01-20 02:00:00
4058.84,68.84,77.46,0.18,10.37,172.67,210.41,32.42,5,2025-01-20 03:00:00
5607.6,126.96,85.0,2.91,12.87,208.53,253.26,38.0,5,2025-01-20 04:00:00
6034.85,141.26,93.22,8.05,14.54,215.87,263.37,38.5,5,2025-01-20 05:00:00
5233.76,105.5,101.45,16.99,14.54,190.94,235.11,33.44,5,2025-01-20 06:00:00
1388.55,8.72,42.16,79.39,21.22,63.19,77.4,11.78,4,2025-01-20 07:00:00
1041.41,3.58,28.45,97.27,18.84,55.29,66.85,9.88,4,2025-01-20 08:00:00
934.6,1.68,24.68,103.0,15.74,50.35,60.25,8.99,4,2025-01-20 09:00:00
881.2,1.03,23.31,101.57,11.56,42.53,50.53,7.35,3,2025-01-20 10:00:00
907.9,1.1,26.39,94.41,9.78,38.43,45.32,6.59,3,2025-01-20 11:00:00
1041.41,0.64,35.64,80.11,9.54,37.39,44.08,6.65,3,2025-01-20 12:00:00
2269.74,10.28,89.11,16.45,9.18,65.96,78.07,13.43,4,2025-01-20 13:00:00
3898.62,57.22,101.45,0.0,9.54,119.66,141.64,17.99,5,2025-01-20 14:00:00
5233.76,96.56,105.56,0.0,9.78,181.15,214.79,14.95,5,2025-01-20 15:00:00
6408.69,123.38,113.79,0.0,9.78,239.32,286.04,12.79,5,2025-01-20 16:00:00
6835.94,128.75,116.53,0.0,9.3,271.67,326.77,12.41,5,2025-01-20 17:00:00
6355.29,114.44,115.16,0.0,8.11,264.56,321.97,11.27,5,2025-01-20 18:00:00
5340.58,83.15,113.79,0.0,5.84,230.45,282.76,8.23,5,2025-01-20 19:00:00
4379.27,54.54,111.04,0.0,4.59,201.82,249.02,6.97,5,2025-01-20 20:00:00
3685.0,32.63,104.19,0.0,3.93,182.06,225.95,6.33,5,2025-01-20 21:00:00
2990.72,14.75,91.85,0.14,3.58,159.5,198.68,5.89,5,2025-01-20 22:00:00
2403.26,4.25,77.46,1.74,3.4,137.59,171.11,5.51,5,2025-01-20 23:00:00
2002.72,0.76,61.01,8.58,3.55,118.37,146.27,5.32,5,2025-01-21 00:00:00
1735.69,0.24,50.72,17.34,4.05,99.64,122.81,5.95,5,2025-01-21 01:00:00
1949.31,2.18,62.38,9.39,5.72,96.84,119.48,9.5,5,2025-01-21 02:00:00
2590.18,20.79,76.77,1.21,7.63,102.16,126.18,13.55,5,2025-01-21 03:00:00
3204.35,46.94,76.09,8.76,9.42,106.69,132.16,18.24,5,2025-01-21 04:00:00
3204.35,51.41,72.66,20.92,10.85,103.1,128.68,20.27,5,2025-01-21 05:00:00
2590.18,33.53,65.12,41.48,12.16,87.49,109.83,16.47,5,2025-01-21 06:00:00
1028.06,6.37,26.73,98.71,23.84,39.84,49.43,6.02,3,2025-01-21 07:00:00
854.49,4.02,20.22,118.73,26.7,38.22,46.73,5.07,3,2025-01-21 08:00:00
827.79,3.13,18.85,131.61,28.37,41.29,49.8,5.0,3,2025-01-21 09:00:00
988.01,3.13,23.65,133.04,20.03,48.58,58.4,6.59,3,2025-01-21 10:00:00
1228.33,2.99,33.59,127.32,12.87,59.75,71.87,8.61,4,2025-01-21 11:00:00
1482.01,1.37,48.67,114.44,11.68,72.95,87.42,10.01,4,2025-01-21 12:00:00
2723.69,2.07,116.53,39.7,12.16,105.63,126.31,17.23,5,2025-01-21 13:00:00
4272.46,31.74,148.06,0.07,12.87,156.74,186.81,26.6,5,2025-01-21 14:00:00
5126.95,56.33,148.06,0.0,12.76,206.72,246.02,32.93,5,2025-01-21 15:00:00
5928.04,75.1,152.17,0.0,12.76,252.73,301.17,36.98,5,2025-01-21 16:00:00
6568.91,87.62,160.4,0.0,13.95,287.92,347.7,40.53,5,2025-01-21 17:00:00
6729.13,91.2,163.14,0.0,15.5,293.91,362.66,41.54,5,2025-01-21 18:00:00
6301.88,84.04,159.03,0.0,15.97,270.15,338.61,41.04,5,2025-01-21 19:00:00
5554.2,67.06,148.06,0.0,12.99,239.16,303.67,33.94,5,2025-01-21 20:00:00
4753.11,47.39,134.35,0.0,9.42,209.64,268.32,26.85,5,2025-01-21 21:00:00
4005.43,29.06,119.27,0.01,6.62,182.9,234.84,21.79,5,2025-01-21 22:00:00
3364.56,15.87,105.56,0.09,5.25,164.02,208.36,18.49,5,2025-01-21 23:00:00
2937.32,8.61,91.85,0.5,4.71,149.33,187.08,16.47,5,2025-01-22 00:00:00
2670.29,7.26,80.2,0.91,4.89,134.67,167.24,16.72,5,2025-01-22 01:00:00
2910.61,22.58,75.4,0.11,6.85,131.91,163.9,22.04,5,2025-01-22 02:00:00
3578.19,54.99,79.51,0.33,8.82,131.1,163.47,26.09,5,2025-01-22 03:00:00
3845.21,70.63,82.25,5.99,10.01,118.6,149.09,26.09,5,2025-01-22 04:00:00
3738.4,70.63,80.2,16.09,11.21,107.62,136.95,24.57,5,2025-01-22 05:00:00
3124.24,51.41,75.4,30.76,11.92,93.49,120.08,20.77,5,2025-01-22 06:00:00
734.33,3.69,17.48,111.58,16.69,24.32,31.45,4.81,3,2025-01-22 07:00:00
620.84,1.98,11.14,127.32,14.31,24.22,30.97,4.37,3,2025-01-22 08:00:00
627.52,1.58,10.37,135.9,13.23,27.0,34.01,4.56,3,2025-01-22 09:00:00
647.54,1.12,10.45,140.19,11.32,28.74,35.9,4.69,4,2025-01-22 10:00:00
687.6,0.66,12.34,140.19,10.73,28.87,36.05,4.75,4,2025-01-22 11:00:00
714.3,0.17,15.25,133.04,10.25,25.62,32.24,4.5,3,2025-01-22 12:00:00
1789.09,0.01,68.55,90.12,11.09,65.04,79.23,11.65,4,2025-01-22 13:00:00
3070.83,0.04,126.12,42.56,12.4,128.28,152.18,20.01,5,2025-01-22 14:00:00
3791.81,0.71,149.43,17.7,12.99,178.54,209.75,25.59,5,2025-01-22 15:00:00
4806.52,13.75,165.88,1.4,13.59,236.34,277.45,32.17,5,2025-01-22 16:00:00
5821.23,39.79,167.25,0.0,13.23,291.21,345.04,38.0,5,2025-01-22 17:00:00
6195.07,58.11,163.14,0.0,11.8,310.06,372.88,38.0,5,2025-01-22 18:00:00
5821.23,59.01,153.54,0.0,9.18,284.45,345.58,31.41,5,2025-01-22 19:00:00
4859.92,42.47,139.83,0.0,6.68,238.37,290.32,24.32,5,2025-01-22 20:00:00
3685.0,19.45,117.9,0.15,5.19,179.52,219.46,19.25,5,2025-01-22 21:00:00
2029.42,0.68,71.29,18.24,4.29,94.44,117.29,12.92,5,2025-01-22 22:00:00
1255.04,0.0,35.64,45.06,4.05,54.05,68.84,10.26,4,2025-01-22 23:00:00
1001.36,0.0,23.31,58.65,4.41,42.18,54.1,9.63,3,2025-01-23 00:00:00
988.01,0.0,22.96,60.8,5.19,41.42,53.25,10.51,3,2025-01-23 01:00:00
1308.44,0.02,40.78,45.78,6.79,51.28,65.86,13.93,4,2025-01-23 02:00:00
1922.61,2.91,73.34,16.27,8.58,63.79,82.18,17.48,4,2025-01-23 03:00:00
2456.67,22.35,74.71,16.99,10.25,71.89,93.38,20.01,4,2025-01-23 04:00:00
2403.26,28.61,64.43,31.83,11.21,70.8,93.54,19.76,4,2025-01-23 05:00:00
1922.61,19.45,51.41,55.07,11.44,61.78,82.14,16.21,4,2025-01-23 06:00:00
881.2,4.02,19.36,111.58,15.02,31.72,41.69,7.66,3,2025-01-23 07:00:00
761.03,2.54,14.05,130.18,14.66,31.4,40.12,6.71,3,2025-01-23 08:00:00
700.95,1.93,12.34,138.76,14.19,31.58,39.54,6.27,3,2025-01-23 09:00:00
761.03,1.82,14.39,141.62,11.21,35.39,43.99,6.97,4,2025-01-23 10:00:00
867.84,1.59,19.19,141.62,10.61,40.98,50.54,7.66,4,2025-01-23 11:00:00
988.01,0.75,27.76,130.18,10.85,43.53,53.67,8.11,3,2025-01-23 12:00:00
1348.5,0.03,47.3,105.86,10.85,54.09,66.27,10.39,4,2025-01-23 13:00:00
1682.28,0.0,63.06,85.83,11.09,70.81,86.31,13.55,4,2025-01-23 14:00:00
1815.8,0.0,65.12,79.39,11.56,83.71,101.51,15.71,5,2025-01-23 15:00:00
1842.5,0.0,62.38,78.68,11.92,90.91,109.66,16.72,5,2025-01-23 16:00:00
1762.39,0.0,56.89,80.82,11.56,92.17,111.22,16.47,5,2025-01-23 17:00:00
1628.88,0.0,52.09,82.97,10.61,89.49,108.02,15.07,5,2025-01-23 18:00:00
1401.9,0.0,42.84,89.41,9.3,81.49,98.33,12.54,5,2025-01-23 19:00:00
1201.63,0.0,31.19,97.27,8.7,74.68,90.15,11.15,4,2025-01-23 20:00:00
1028.06,0.0,21.59,104.43,8.7,67.89,82.25,10.51,4,2025-01-23 21:00:00
947.95,0.0,16.28,107.29,8.46,64.44,78.22,10.51,4,2025-01-23 22:00:00
921.25,0.0,14.57,103.0,7.87,65.62,79.23,11.15,4,2025-01-23 23:00:00
921.25,0.0,14.39,97.27,7.39,66.01,79.3,11.65,4,2025-01-24 00:00:00
934.6,0.0,16.62,89.41,7.15,63.8,76.8,12.16,4,2025-01-24 01:00:00
1134.87,0.0,29.13,72.96,7.99,64.07,78.24,14.06,4,2025-01-24 02:00:00
1428.6,0.38,48.67,51.5,9.42,65.45,81.06,15.71,4,2025-01-24 03:00:00
1535.42,5.64,50.04,52.93,10.61,63.25,79.42,15.96,4,2025-01-24 04:00:00
1468.66,9.5,41.47,65.8,11.09,61.31,77.42,15.58,4,2025-01-24 05:00:00
1281.74,8.05,32.9,85.83,11.32,58.53,73.24,13.81,4,2025-01-24 06:00:00
867.84,3.8,19.02,117.3,12.16,43.17,52.99,9.25,3,2025-01-24 07:00:00
787.73,2.82,15.77,133.04,11.8,44.37,53.38,8.61,3,2025-01-24 08:00:00
741.0,2.26,14.57,141.62,11.56,43.43,51.67,8.36,4,2025-01-24 09:00:00
801.09,1.96,16.28,148.77,10.73,53.79,63.04,9.37,4,2025-01-24 10:00:00
907.9,1.63,20.73,148.77,10.61,62.61,72.99,10.39,4,2025-01-24 11:00:00
1054.76,0.78,29.47,140.19,10.97,69.44,81.03,11.27,4,2025-01-24 12:00:00
1361.85,0.03,42.5,125.89,11.68,87.97,102.52,13.55,5,2025-01-24 13:00:00
1575.47,0.0,48.67,121.59,12.64,112.31,130.58,16.21,5,2025-01-24 14:00:00
1642.23,0.0,47.3,121.59,13.11,129.64,150.67,17.99,5,2025-01-24 15:00:00
1708.98,0.0,48.67,114.44,13.11,137.89,160.37,19.25,5,2025-01-24 16:00:00
1789.09,0.0,53.47,98.71,12.28,135.39,159.02,20.27,5,2025-01-24 17:00:00
1708.98,0.0,54.15,82.25,10.73,115.84,138.03,19.25,5,2025-01-24 18:00:00
1682.28,0.0,56.89,62.23,9.06,95.92,115.6,17.23,5,2025-01-24 19:00:00
1615.52,0.0,53.47,49.35,7.75,83.66,101.65,15.83,5,2025-01-24 20:00:00
1468.66,0.0,44.55,44.35,6.97,73.88,90.71,15.2,4,2025-01-24 21:00:00
1321.79,0.0,36.33,42.56,6.44,65.8,81.69,14.82,4,2025-01-24 22:00:00
1174.93,0.0,28.79,43.99,6.02,57.33,71.46,14.19,4,2025-01-24 23:00:00
1028.06,0.0,23.99,47.92,5.78,48.74,60.87,13.43,3,2025-01-25 00:00:00
961.3,0.0,22.96,52.21,5.84,40.37,50.97,12.92,3,2025-01-25 01:00:00
1161.58,0.02,37.01,42.92,7.09,41.54,52.81,14.95,3,2025-01-25 02:00:00
1548.77,1.68,59.63,23.96,8.46,45.21,57.9,16.72,3,2025-01-25 03:00:00
1789.09,13.63,58.26,29.68,9.54,45.92,59.59,17.48,3,2025-01-25 04:00:00
